N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 305 1.800E-4 1.058150774E+00 1.067616974E+00
1.468000E+10 3.162E+15 305 1.800E-4 1.060903046E+00 1.067667400E+00
2.154000E+10 3.162E+15 305 1.800E-4 1.062970810E+00 1.067740927E+00
3.162000E+10 3.162E+15 305 1.800E-4 1.064515681E+00 1.067848101E+00
4.642000E+10 3.162E+15 305 1.800E-4 1.065690568E+00 1.068003991E+00
6.813000E+10 3.162E+15 305 1.800E-4 1.066630163E+00 1.068230112E+00
1.000000E+11 3.162E+15 305 1.800E-4 1.067451691E+00 1.068556205E+00
1.468000E+11 3.162E+15 305 1.800E-4 1.068260620E+00 1.069023062E+00
2.154000E+11 3.162E+15 305 1.800E-4 1.069157278E+00 1.069684434E+00
3.162000E+11 3.162E+15 305 1.800E-4 1.070242284E+00 1.070607955E+00
4.642000E+11 3.162E+15 305 1.800E-4 1.071617832E+00 1.071872720E+00
6.813000E+11 3.162E+15 305 1.800E-4 1.073383176E+00 1.073561973E+00
1.000000E+12 3.162E+15 305 1.800E-4 1.075621579E+00 1.075747965E+00
1.468000E+12 3.162E+15 305 1.800E-4 1.078380113E+00 1.078470203E+00
2.154000E+12 3.162E+15 305 1.800E-4 1.081645116E+00 1.081709805E+00
3.162000E+12 3.162E+15 305 1.800E-4 1.085323543E+00 1.085370285E+00
4.642000E+12 3.162E+15 305 1.800E-4 1.089245271E+00 1.089279243E+00
6.813000E+12 3.162E+15 305 1.800E-4 1.093196798E+00 1.093221571E+00
1.000000E+13 3.162E+15 305 1.800E-4 1.096976820E+00 1.096994920E+00
