N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.217750000E-04 9.891000000E-05 5.822700000E-05 -2.556300000E-05 1.140140000E-04 1.220030000E-04 1.520860000E-04 2.168940000E-04 3.398750000E-04 5.564790000E-04 9.218270000E-04
1.600000000E+01 1.809846000E-03 1.605013000E-03 1.461448000E-03 1.383533000E-03 1.370504000E-03 1.416308000E-03 1.504028000E-03 1.608300000E-03 1.672014000E-03 1.596862000E-03 1.228375000E-03
1.700000000E+01 2.145065000E-02 1.932401900E-02 1.739857900E-02 1.574526500E-02 1.454797700E-02 1.386522300E-02 1.375639600E-02 1.426628000E-02 1.541232100E-02 1.721135900E-02 1.962666800E-02
1.549996187E+01 4.843860000E-04 4.406630000E-04 4.160190000E-04 4.038020000E-04 3.904640000E-04 3.487970000E-04 2.276840000E-04 -3.999700000E-05 2.192070000E-04 2.321910000E-04 2.763120000E-04
1.649996187E+01 6.669362000E-03 5.910524000E-03 5.281737000E-03 4.816100000E-03 4.540817000E-03 4.469218000E-03 4.607600000E-03 4.947314000E-03 5.475705000E-03 6.156725000E-03 6.920008000E-03
1.674996808E+01 1.230210000E-02 1.098092000E-02 9.818920000E-03 8.890494000E-03 8.264561000E-03 7.978130000E-03 8.048440000E-03 8.483280000E-03 9.282360000E-03 1.042734200E-02 1.188768900E-02
1.624993176E+01 3.499614000E-03 3.091640000E-03 2.776394000E-03 2.570507000E-03 2.478058000E-03 2.503295000E-03 2.636980000E-03 2.864354000E-03 3.158527000E-03 3.458522000E-03 3.658766000E-03
1.574996808E+01 9.346660000E-04 8.379070000E-04 7.780670000E-04 7.547540000E-04 7.594950000E-04 7.812400000E-04 7.901940000E-04 7.332910000E-04 5.214910000E-04 3.926400000E-05 3.060350000E-04
1.524993176E+01 2.500720000E-04 2.275470000E-04 2.080190000E-04 1.772950000E-04 1.077510000E-04 -4.261400000E-05 1.576400000E-04 1.687870000E-04 2.062870000E-04 2.840070000E-04 4.255690000E-04
