N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 4.170300000E-05 3.387500000E-05 2.102000000E-05 -4.655000000E-06 -5.201400000E-05 4.011300000E-05 4.781100000E-05 6.581100000E-05 1.012250000E-04 1.652380000E-04 2.757070000E-04
1.600000000E+01 6.562140000E-04 5.775750000E-04 5.185100000E-04 4.810490000E-04 4.652800000E-04 4.695720000E-04 4.887350000E-04 5.156300000E-04 5.336350000E-04 5.145050000E-04 4.122660000E-04
1.700000000E+01 9.895720000E-03 8.999229000E-03 8.119666000E-03 7.271287000E-03 6.560986000E-03 6.012963000E-03 5.660639000E-03 5.530968000E-03 5.635807000E-03 5.986145000E-03 6.575466000E-03
1.549996187E+01 1.689440000E-04 1.517180000E-04 1.408490000E-04 1.343890000E-04 1.283460000E-04 1.148130000E-04 7.867500000E-05 -2.036000000E-06 -1.426370000E-04 7.738000000E-05 8.839900000E-05
1.649996187E+01 2.615174000E-03 2.316423000E-03 2.053736000E-03 1.841026000E-03 1.690355000E-03 1.608289000E-03 1.598303000E-03 1.658832000E-03 1.786202000E-03 1.969952000E-03 2.189773000E-03
1.674996808E+01 5.169180000E-03 4.633016000E-03 4.127658000E-03 3.685293000E-03 3.337498000E-03 3.103928000E-03 2.992734000E-03 3.010725000E-03 3.159185000E-03 3.434399000E-03 3.828871000E-03
1.624993176E+01 1.309336000E-03 1.151829000E-03 1.022700000E-03 9.289230000E-04 8.727050000E-04 8.563090000E-04 8.769460000E-04 9.306010000E-04 1.009495000E-03 1.095936000E-03 1.159897000E-03
1.574996808E+01 3.314840000E-04 2.940430000E-04 2.686400000E-04 2.554220000E-04 2.518360000E-04 2.547230000E-04 2.552980000E-04 2.382260000E-04 1.771340000E-04 3.340400000E-05 -2.107830000E-04
1.524993176E+01 8.608300000E-05 7.729800000E-05 6.981600000E-05 5.945000000E-05 3.806200000E-05 -7.686000000E-06 -8.937800000E-05 5.570400000E-05 6.522500000E-05 8.669400000E-05 1.271610000E-04
