N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 3.727570000E-04 3.043970000E-04 1.785310000E-04 -8.433800000E-05 3.466510000E-04 3.762830000E-04 4.756940000E-04 6.846060000E-04 1.075230000E-03 1.754109000E-03 2.882916000E-03
1.600000000E+01 4.964859000E-03 4.448559000E-03 4.115767000E-03 3.976051000E-03 4.025938000E-03 4.246043000E-03 4.585021000E-03 4.961600000E-03 5.196724000E-03 4.980192000E-03 3.833834000E-03
1.700000000E+01 3.800494100E-02 3.443189000E-02 3.164906600E-02 2.980118600E-02 2.914257900E-02 2.977338100E-02 3.177693300E-02 3.519859000E-02 4.003011600E-02 4.624912000E-02 5.366366000E-02
1.549996187E+01 1.437423000E-03 1.320307000E-03 1.261159000E-03 1.239087000E-03 1.211197000E-03 1.090585000E-03 7.151030000E-04 -1.194700000E-04 6.468140000E-04 6.942940000E-04 8.367540000E-04
1.649996187E+01 1.539190600E-02 1.375783500E-02 1.252805100E-02 1.177049400E-02 1.153945000E-02 1.185883800E-02 1.273892200E-02 1.414545400E-02 1.603811800E-02 1.830147500E-02 2.071439700E-02
1.674996808E+01 2.500170700E-02 2.246853000E-02 2.049272500E-02 1.921032100E-02 1.874510300E-02 1.915114600E-02 2.046252200E-02 2.267131000E-02 2.576021600E-02 2.964862700E-02 3.421673600E-02
1.624993176E+01 8.934946000E-03 7.971133000E-03 7.286095000E-03 6.917166000E-03 6.871342000E-03 7.155937000E-03 7.743893000E-03 8.586921000E-03 9.601109000E-03 1.059656900E-02 1.124294400E-02
1.574996808E+01 2.689676000E-03 2.435816000E-03 2.293525000E-03 2.260372000E-03 2.310207000E-03 2.408159000E-03 2.460165000E-03 2.297462000E-03 1.639891000E-03 1.414340000E-04 8.741250000E-04
1.524993176E+01 7.568100000E-04 6.946860000E-04 6.410160000E-04 5.506290000E-04 3.353000000E-04 -1.349060000E-04 4.742000000E-04 5.147950000E-04 6.375760000E-04 8.856740000E-04 1.330976000E-03
