T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 8.383000000E-06 1.709500000E-05 3.423800000E-05 6.812200000E-05 1.351320000E-04 2.668570000E-04 5.227930000E-04 1.010263000E-03 1.903193000E-03
295 7.090000000E-06 1.477200000E-05 2.972300000E-05 5.950300000E-05 1.193020000E-04 2.391240000E-04 4.771650000E-04 9.414790000E-04 1.811118000E-03
300 5.849000000E-06 1.290900000E-05 2.603500000E-05 5.200000000E-05 1.047220000E-04 2.119410000E-04 4.296440000E-04 8.633290000E-04 1.701771000E-03
305 4.370000000E-06 1.137900000E-05 2.320200000E-05 4.602000000E-05 9.219000000E-05 1.870420000E-04 3.827370000E-04 7.804360000E-04 1.562948000E-03
310 2.035000000E-06 9.919000000E-06 2.114300000E-05 4.155200000E-05 8.216500000E-05 1.654320000E-04 3.393200000E-04 6.987970000E-04 1.424322000E-03
315 -2.089000000E-06 7.955000000E-06 1.964300000E-05 3.867300000E-05 7.495200000E-05 1.482830000E-04 3.016220000E-04 6.238570000E-04 1.285100000E-03
320 7.300000000E-06 4.460000000E-06 1.816900000E-05 3.706100000E-05 7.035700000E-05 1.358040000E-04 2.714730000E-04 5.579220000E-04 1.153476000E-03
325 7.612000000E-06 -1.858000000E-06 1.574500000E-05 3.625200000E-05 6.848200000E-05 1.284050000E-04 2.500440000E-04 5.046810000E-04 1.037471000E-03
330 8.996000000E-06 1.024800000E-05 1.073900000E-05 3.537900000E-05 6.867100000E-05 1.260760000E-04 2.376690000E-04 4.658140000E-04 9.423600000E-04
335 1.196000000E-05 1.054500000E-05 1.041000000E-06 3.251300000E-05 7.011600000E-05 1.281320000E-04 2.342160000E-04 4.428110000E-04 8.727450000E-04
340 1.760700000E-05 1.207500000E-05 -1.448900000E-05 2.548900000E-05 7.128600000E-05 1.337320000E-04 2.389220000E-04 4.363340000E-04 8.307770000E-04
