T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 7.871450000E-04 1.573234000E-03 2.912146000E-03 5.235022000E-03 9.114105000E-03 1.518139600E-02 2.389901500E-02 3.548411600E-02 5.001931700E-02
295 6.469990000E-04 1.454936000E-03 2.700335000E-03 4.796742000E-03 8.279226000E-03 1.375488800E-02 2.173639200E-02 3.254194400E-02 4.643417900E-02
300 3.840230000E-04 1.353821000E-03 2.607806000E-03 4.584226000E-03 7.808259000E-03 1.287256700E-02 2.035768100E-02 3.068581700E-02 4.436892200E-02
305 -1.706420000E-04 1.174122000E-03 2.590733000E-03 4.590702000E-03 7.714443000E-03 1.259005600E-02 1.985476600E-02 3.008652900E-02 4.397747100E-02
310 7.223850000E-04 7.285920000E-04 2.558996000E-03 4.762328000E-03 7.989375000E-03 1.291399200E-02 2.030060200E-02 3.090134200E-02 4.555803700E-02
315 7.863550000E-04 -2.567730000E-04 2.329105000E-03 5.026427000E-03 8.592193000E-03 1.385040700E-02 2.172247000E-02 3.317799900E-02 4.920540800E-02
320 9.959350000E-04 9.707830000E-04 1.559573000E-03 5.186849000E-03 9.418540000E-03 1.534537200E-02 2.412573700E-02 3.695114800E-02 5.497008400E-02
325 1.432673000E-03 1.056632000E-03 -1.761190000E-04 4.890384000E-03 1.029759900E-02 1.729307300E-02 2.742316900E-02 4.215027000E-02 6.280824700E-02
330 2.242565000E-03 1.310567000E-03 1.286459000E-03 3.554079000E-03 1.086050500E-02 1.951873300E-02 3.151798100E-02 4.868700600E-02 7.256497100E-02
335 3.636016000E-03 1.819019000E-03 1.384451000E-03 4.649880000E-04 1.046944600E-02 2.163378600E-02 3.615790500E-02 5.633570600E-02 8.405174400E-02
340 5.922195000E-03 2.723496000E-03 1.670651000E-03 1.661859000E-03 8.153761000E-03 2.297079700E-02 4.088653700E-02 6.479367600E-02 9.675341400E-02
