N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.650800000E-05 1.366500000E-05 9.859000000E-06 3.110000000E-06 -9.819000000E-06 1.485400000E-05 1.589900000E-05 1.968000000E-05 2.800500000E-05 4.399300000E-05 7.312000000E-05
1.600000000E+01 2.691930000E-04 2.356090000E-04 2.078760000E-04 1.872090000E-04 1.740080000E-04 1.681470000E-04 1.682930000E-04 1.730810000E-04 1.785280000E-04 1.782630000E-04 1.612940000E-04
1.700000000E+01 4.259772000E-03 3.945325000E-03 3.611451000E-03 3.250751000E-03 2.919182000E-03 2.623479000E-03 2.380942000E-03 2.206607000E-03 2.108406000E-03 2.093156000E-03 2.161403000E-03
1.549996187E+01 6.760300000E-05 5.948700000E-05 5.366200000E-05 4.970600000E-05 4.670300000E-05 4.280700000E-05 3.436800000E-05 1.522000000E-05 -2.221500000E-05 2.912200000E-05 3.028100000E-05
1.649996187E+01 1.091027000E-03 9.739690000E-04 8.632200000E-04 7.647580000E-04 6.843570000E-04 6.257010000E-04 5.912000000E-04 5.814670000E-04 5.959040000E-04 6.321880000E-04 6.855760000E-04
1.674996808E+01 2.181366000E-03 1.981533000E-03 1.777908000E-03 1.583289000E-03 1.411667000E-03 1.273367000E-03 1.172755000E-03 1.114907000E-03 1.101506000E-03 1.133003000E-03 1.208483000E-03
1.624993176E+01 5.417550000E-04 4.773530000E-04 4.202060000E-04 3.736410000E-04 3.391150000E-04 3.181770000E-04 3.103230000E-04 3.149880000E-04 3.305260000E-04 3.527930000E-04 3.751990000E-04
1.574996808E+01 1.344820000E-04 1.176930000E-04 1.048370000E-04 9.626900000E-05 9.140100000E-05 8.962900000E-05 8.884200000E-05 8.544300000E-05 7.314200000E-05 4.081400000E-05 -2.222200000E-05
1.524993176E+01 3.396900000E-05 2.989200000E-05 2.660000000E-05 2.310200000E-05 1.742500000E-05 5.989000000E-06 -1.618600000E-05 2.071100000E-05 2.191600000E-05 2.633000000E-05 3.565500000E-05
