N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.764160000E-04 1.434970000E-04 8.410700000E-05 -3.889000000E-05 1.649870000E-04 1.777350000E-04 2.230710000E-04 3.196470000E-04 5.018130000E-04 8.210790000E-04 1.357018000E-03
1.600000000E+01 2.551063000E-03 2.268572000E-03 2.074961000E-03 1.975998000E-03 1.970348000E-03 2.049042000E-03 2.187397000E-03 2.347737000E-03 2.445893000E-03 2.336352000E-03 1.792322000E-03
1.700000000E+01 2.662757400E-02 2.397031200E-02 2.165057600E-02 1.976585800E-02 1.852548400E-02 1.800257300E-02 1.826618200E-02 1.936631100E-02 2.132011600E-02 2.414279200E-02 2.777078100E-02
1.549996187E+01 6.961770000E-04 6.353320000E-04 6.021550000E-04 5.868570000E-04 5.694470000E-04 5.096210000E-04 3.319210000E-04 -6.090000000E-05 3.151110000E-04 3.358650000E-04 4.021810000E-04
1.649996187E+01 8.984054000E-03 7.974257000E-03 7.157117000E-03 6.575872000E-03 6.265662000E-03 6.243165000E-03 6.516093000E-03 7.070643000E-03 7.888291000E-03 8.915771000E-03 1.004922400E-02
1.674996808E+01 1.596493600E-02 1.425684000E-02 1.279830700E-02 1.168350400E-02 1.099868000E-02 1.078759400E-02 1.107240700E-02 1.185933600E-02 1.314615500E-02 1.490310900E-02 1.708251300E-02
1.624993176E+01 4.844013000E-03 4.289145000E-03 3.869399000E-03 3.606962000E-03 3.506885000E-03 3.574450000E-03 3.796292000E-03 4.150421000E-03 4.597221000E-03 5.046905000E-03 5.343356000E-03
1.574996808E+01 1.333089000E-03 1.198686000E-03 1.117865000E-03 1.089826000E-03 1.102165000E-03 1.138578000E-03 1.155057000E-03 1.073064000E-03 7.613830000E-04 5.358900000E-05 4.365420000E-04
1.524993176E+01 3.612540000E-04 3.297170000E-04 3.023720000E-04 2.582550000E-04 1.564760000E-04 -6.417600000E-05 2.276110000E-04 2.452950000E-04 3.017440000E-04 4.174090000E-04 6.268620000E-04
