N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.017024155E+00 1.015155092E+00 1.013768154E+00 1.012658499E+00
1.600000000E+01 1.257734486E+00 1.254560211E+00 1.251772050E+00 1.249316199E+00
1.700000000E+01 1.324092662E+00 1.320928521E+00 1.317166944E+00 1.315940796E+00
1.549996187E+01 1.216512727E+00 1.210350474E+00 1.206753627E+00 1.203057214E+00
1.649996187E+01 1.286322249E+00 1.283802614E+00 1.281672842E+00 1.279933955E+00
1.674996808E+01 1.304526284E+00 1.300174163E+00 1.298221736E+00 1.296824614E+00
1.624993176E+01 1.271773216E+00 1.268900696E+00 1.266852471E+00 1.264964913E+00
1.574996808E+01 1.241537018E+00 1.237523371E+00 1.234393786E+00 1.232367082E+00
1.524993176E+01 1.159061534E+00 1.148466179E+00 1.139902796E+00 1.132644770E+00
