N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.151741910E+00 1.154881966E+00 1.155780332E+00 1.154290725E+00
1.600000000E+01 1.270563592E+00 1.270089342E+00 1.269685170E+00 1.269329884E+00
1.700000000E+01 1.346426851E+00 1.346179584E+00 1.344730301E+00 1.345300660E+00
1.549996187E+01 1.238719544E+00 1.237522293E+00 1.238215653E+00 1.238157120E+00
1.649996187E+01 1.302496850E+00 1.302693242E+00 1.302843774E+00 1.302996608E+00
1.674996808E+01 1.323611102E+00 1.322114854E+00 1.322489814E+00 1.322947637E+00
1.624993176E+01 1.285725139E+00 1.285478455E+00 1.285708045E+00 1.285762169E+00
1.574996808E+01 1.255569326E+00 1.254733757E+00 1.254443931E+00 1.254912059E+00
1.524993176E+01 1.212116077E+00 1.212333921E+00 1.212587597E+00 1.212369010E+00
