N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.134345620E+00 1.139191435E+00 1.141796109E+00 1.141609155E+00
1.600000000E+01 1.267623372E+00 1.266866560E+00 1.266291908E+00 1.265833930E+00
1.700000000E+01 1.341501649E+00 1.341015924E+00 1.339431134E+00 1.339932681E+00
1.549996187E+01 1.235231207E+00 1.233883826E+00 1.234510233E+00 1.234422547E+00
1.649996187E+01 1.298703742E+00 1.298618542E+00 1.298607092E+00 1.298672829E+00
1.674996808E+01 1.319250926E+00 1.317485652E+00 1.317709351E+00 1.318091955E+00
1.624993176E+01 1.282428710E+00 1.281896877E+00 1.281955825E+00 1.281915316E+00
1.574996808E+01 1.252718920E+00 1.251626584E+00 1.251179061E+00 1.251554142E+00
1.524993176E+01 1.205560536E+00 1.206055224E+00 1.206623953E+00 1.206654139E+00
