N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.016951317E+00 1.015088190E+00 1.013712176E+00 1.012617784E+00
1.600000000E+01 1.257314890E+00 1.253943637E+00 1.250915441E+00 1.248178550E+00
1.700000000E+01 1.323355857E+00 1.319969960E+00 1.315979623E+00 1.314523781E+00
1.549996187E+01 1.215350554E+00 1.208508614E+00 1.204069781E+00 1.199388312E+00
1.649996187E+01 1.285831390E+00 1.283131183E+00 1.280795659E+00 1.278829207E+00
1.674996808E+01 1.303927279E+00 1.299374887E+00 1.297204217E+00 1.295576260E+00
1.624993176E+01 1.271349378E+00 1.268302960E+00 1.266048677E+00 1.263925564E+00
1.574996808E+01 1.240974266E+00 1.236656962E+00 1.233150780E+00 1.230680533E+00
1.524993176E+01 1.155918586E+00 1.143495030E+00 1.132697485E+00 1.122862311E+00
