N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.051972758E+00 1.047097679E+00 1.046283839E+00 1.046923225E+00
1.600000000E+01 1.260221200E+00 1.257990525E+00 1.256218020E+00 1.254808692E+00
1.700000000E+01 1.328499717E+00 1.326416984E+00 1.323664230E+00 1.323347721E+00
1.549996187E+01 1.222682745E+00 1.219241805E+00 1.218474139E+00 1.217525095E+00
1.649996187E+01 1.289311070E+00 1.287700372E+00 1.286498679E+00 1.285671560E+00
1.674996808E+01 1.308149619E+00 1.304793896E+00 1.303817462E+00 1.303339129E+00
1.624993176E+01 1.274345690E+00 1.272343097E+00 1.271215662E+00 1.270260431E+00
1.574996808E+01 1.244694238E+00 1.242006420E+00 1.240296754E+00 1.239707344E+00
1.524993176E+01 1.175566132E+00 1.172200280E+00 1.170988848E+00 1.170660870E+00
