d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.234670513E+00 1.211677854E+00 2.299265900E-02 1.234612048E+00 1.211599091E+00 2.301295700E-02 5.846500000E-05 7.876300000E-05
150 295 1.234771521E+00 1.069573381E+00 1.651981400E-01 1.234720583E+00 1.069480895E+00 1.652396880E-01 5.093800000E-05 9.248600000E-05
150 300 1.234899911E+00 1.212989504E+00 2.191040700E-02 1.234854803E+00 1.212924491E+00 2.193031200E-02 4.510800000E-05 6.501300000E-05
150 305 1.234394265E+00 1.082315785E+00 1.520784800E-01 1.234353459E+00 1.082216839E+00 1.521366200E-01 4.080600000E-05 9.894600000E-05
150 310 1.231770255E+00 1.216417361E+00 1.535289400E-02 1.231732815E+00 1.216358096E+00 1.537471900E-02 3.744000000E-05 5.926500000E-05
150 315 1.224684816E+00 1.089487311E+00 1.351975050E-01 1.224651026E+00 1.089390963E+00 1.352600630E-01 3.379000000E-05 9.634800000E-05
150 320 1.209136435E+00 1.218695540E+00 -9.559105000E-03 1.209109007E+00 1.218634988E+00 -9.525981000E-03 2.742800000E-05 6.055200000E-05
150 325 1.178544816E+00 1.073525938E+00 1.050188780E-01 1.178530459E+00 1.073460563E+00 1.050698960E-01 1.435700000E-05 6.537500000E-05
150 330 1.123739439E+00 1.211590016E+00 -8.785057700E-02 1.123750558E+00 1.211523276E+00 -8.777271800E-02 -1.111900000E-05 6.674000000E-05
150 335 1.035743090E+00 1.004638857E+00 3.110423300E-02 1.035795842E+00 1.004626884E+00 3.116895800E-02 -5.275200000E-05 1.197300000E-05
150 340 1.012691806E+00 1.160983617E+00 -1.482918110E-01 1.012664860E+00 1.160931142E+00 -1.482662820E-01 2.694600000E-05 5.247500000E-05
180 290 1.232466631E+00 1.210005608E+00 2.246102300E-02 1.232414211E+00 1.209936124E+00 2.247808700E-02 5.242000000E-05 6.948400000E-05
180 295 1.232758598E+00 1.066142408E+00 1.666161900E-01 1.232712775E+00 1.066058976E+00 1.666537990E-01 4.582300000E-05 8.343200000E-05
180 300 1.233081586E+00 1.211598449E+00 2.148313700E-02 1.233040706E+00 1.211541004E+00 2.149970200E-02 4.088000000E-05 5.744500000E-05
180 305 1.232585775E+00 1.078470203E+00 1.541155720E-01 1.232548383E+00 1.078380113E+00 1.541682700E-01 3.739200000E-05 9.009000000E-05
180 310 1.230160847E+00 1.214891457E+00 1.526939000E-02 1.230125989E+00 1.214838459E+00 1.528753000E-02 3.485800000E-05 5.299800000E-05
180 315 1.223479807E+00 1.085365405E+00 1.381144020E-01 1.223447533E+00 1.085276431E+00 1.381711020E-01 3.227400000E-05 8.897400000E-05
180 320 1.208780455E+00 1.216772717E+00 -7.992262000E-03 1.208752898E+00 1.216716624E+00 -7.963726000E-03 2.755700000E-05 5.609300000E-05
180 325 1.179845657E+00 1.069976464E+00 1.098691930E-01 1.179828577E+00 1.069913498E+00 1.099150790E-01 1.708000000E-05 6.296600000E-05
180 330 1.127957204E+00 1.208816071E+00 -8.085886700E-02 1.127961423E+00 1.208751507E+00 -8.079008400E-02 -4.219000000E-06 6.456400000E-05
180 335 1.044691909E+00 1.004331873E+00 4.036003600E-02 1.044732071E+00 1.004322026E+00 4.041004500E-02 -4.016200000E-05 9.847000000E-06
180 340 1.011726063E+00 1.157207734E+00 -1.454816710E-01 1.011703560E+00 1.157151741E+00 -1.454481810E-01 2.250300000E-05 5.599300000E-05
210 290 1.232183622E+00 1.208587015E+00 2.359660700E-02 1.232134839E+00 1.208523627E+00 2.361121200E-02 4.878300000E-05 6.338800000E-05
210 295 1.232665848E+00 1.064935639E+00 1.677302090E-01 1.232623123E+00 1.064857169E+00 1.677659540E-01 4.272500000E-05 7.847000000E-05
210 300 1.233242398E+00 1.210555188E+00 2.268721000E-02 1.233204092E+00 1.210502726E+00 2.270136600E-02 3.830600000E-05 5.246200000E-05
210 305 1.232915228E+00 1.076958445E+00 1.559567830E-01 1.232879871E+00 1.076873371E+00 1.560065000E-01 3.535700000E-05 8.507400000E-05
210 310 1.230664487E+00 1.213952495E+00 1.671199200E-02 1.230631068E+00 1.213903363E+00 1.672770500E-02 3.341900000E-05 4.913200000E-05
210 315 1.224170174E+00 1.083583691E+00 1.405864830E-01 1.224138498E+00 1.083498425E+00 1.406400730E-01 3.167600000E-05 8.526600000E-05
210 320 1.210176636E+00 1.215589783E+00 -5.413147000E-03 1.210148347E+00 1.215536480E+00 -5.388133000E-03 2.828900000E-05 5.330300000E-05
210 325 1.182533012E+00 1.068769781E+00 1.137632310E-01 1.182512855E+00 1.068705939E+00 1.138069160E-01 2.015700000E-05 6.384200000E-05
210 330 1.132886816E+00 1.206993028E+00 -7.410621200E-02 1.132883968E+00 1.206929204E+00 -7.404523600E-02 2.848000000E-06 6.382400000E-05
210 335 1.052923483E+00 1.004143337E+00 4.878014600E-02 1.052951187E+00 1.004134772E+00 4.881641500E-02 -2.770400000E-05 8.565000000E-06
210 340 1.011146302E+00 1.154858368E+00 -1.437120660E-01 1.011126460E+00 1.154796667E+00 -1.436702070E-01 1.984200000E-05 6.170100000E-05
240 290 1.231873683E+00 1.207954507E+00 2.391917600E-02 1.231827186E+00 1.207894738E+00 2.393244800E-02 4.649700000E-05 5.976900000E-05
240 295 1.232281042E+00 1.208794435E+00 2.348660700E-02 1.232240237E+00 1.208740336E+00 2.349990100E-02 4.080500000E-05 5.409900000E-05
240 300 1.232764629E+00 1.209655715E+00 2.310891400E-02 1.232727914E+00 1.209606137E+00 2.312177700E-02 3.671500000E-05 4.957800000E-05
240 305 1.232536822E+00 1.211653958E+00 2.088286400E-02 1.232502726E+00 1.211607195E+00 2.089553100E-02 3.409600000E-05 4.676300000E-05
240 310 1.230523638E+00 1.213054741E+00 1.746889700E-02 1.230491070E+00 1.213008150E+00 1.748292000E-02 3.256800000E-05 4.659100000E-05
240 315 1.224391105E+00 1.214363963E+00 1.002714200E-02 1.224359688E+00 1.214317167E+00 1.004252100E-02 3.141700000E-05 4.679600000E-05
240 320 1.210681260E+00 1.214421265E+00 -3.740005000E-03 1.210652100E+00 1.214369787E+00 -3.717687000E-03 2.916000000E-05 5.147800000E-05
240 325 1.183852778E+00 1.209122411E+00 -2.526963300E-02 1.183829640E+00 1.209069305E+00 -2.523966500E-02 2.313800000E-05 5.310600000E-05
240 330 1.135715387E+00 1.205260574E+00 -6.954518700E-02 1.135706197E+00 1.205196599E+00 -6.949040200E-02 9.190000000E-06 6.397500000E-05
240 335 1.057995460E+00 1.164557319E+00 -1.065618590E-01 1.058011880E+00 1.164508295E+00 -1.064964150E-01 -1.642000000E-05 4.902400000E-05
