N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.176004605E+00 1.205615817E+00 1.219269524E+00 1.229789773E+00 1.237330566E+00 1.243817405E+00 1.249104134E+00 1.253603923E+00 1.259766434E+00
1.016672606E+01 1.176493956E+00 1.206332240E+00 1.220433798E+00 1.231639147E+00 1.240094409E+00 1.247638181E+00 1.254004213E+00 1.259607881E+00 1.267080213E+00
1.033324570E+01 1.176979715E+00 1.206895326E+00 1.221312292E+00 1.233066285E+00 1.242330218E+00 1.250903272E+00 1.258374434E+00 1.265022676E+00 1.273524791E+00
1.049996187E+01 1.177527533E+00 1.207374158E+00 1.221991586E+00 1.234166515E+00 1.244112964E+00 1.253649702E+00 1.262267213E+00 1.270037795E+00 1.279515701E+00
1.066670514E+01 1.178208679E+00 1.207830194E+00 1.222547915E+00 1.235033309E+00 1.245532568E+00 1.255926269E+00 1.265686885E+00 1.274703481E+00 1.285280634E+00
1.083333839E+01 1.179105071E+00 1.208321616E+00 1.223049194E+00 1.235755263E+00 1.246690615E+00 1.257813376E+00 1.268651025E+00 1.278999394E+00 1.290885221E+00
1.100000000E+01 1.180311618E+00 1.208907091E+00 1.223558429E+00 1.236415719E+00 1.247693866E+00 1.259421926E+00 1.271225564E+00 1.282910962E+00 1.296297639E+00
1.116672606E+01 1.181932771E+00 1.209647720E+00 1.224137500E+00 1.237095037E+00 1.248650422E+00 1.260883484E+00 1.273530373E+00 1.286483700E+00 1.301473631E+00
1.133324570E+01 1.184068861E+00 1.210605788E+00 1.224850102E+00 1.237874164E+00 1.249669599E+00 1.262341230E+00 1.275726826E+00 1.289840338E+00 1.306428043E+00
1.149996187E+01 1.186788365E+00 1.211839001E+00 1.225762873E+00 1.238837770E+00 1.250863581E+00 1.263944218E+00 1.277999776E+00 1.293165752E+00 1.311264161E+00
1.166670514E+01 1.190088786E+00 1.213390722E+00 1.226943923E+00 1.240075159E+00 1.252347806E+00 1.265842556E+00 1.280539396E+00 1.296673830E+00 1.316154938E+00
1.183333839E+01 1.193864063E+00 1.215280710E+00 1.228459023E+00 1.241677460E+00 1.254237077E+00 1.268179095E+00 1.283521389E+00 1.300567372E+00 1.321291222E+00
1.200000000E+01 1.197911576E+00 1.217504359E+00 1.230366646E+00 1.243730107E+00 1.256635219E+00 1.271074526E+00 1.287083213E+00 1.304997638E+00 1.326821117E+00
1.216672606E+01 1.202001174E+00 1.220045061E+00 1.232712776E+00 1.246300839E+00 1.259618692E+00 1.274606778E+00 1.291298717E+00 1.310031784E+00 1.332804805E+00
1.233324570E+01 1.205975678E+00 1.222891445E+00 1.235524802E+00 1.249425613E+00 1.263218679E+00 1.278791921E+00 1.296161269E+00 1.315640850E+00 1.339203693E+00
1.249996187E+01 1.209805526E+00 1.226042514E+00 1.238804313E+00 1.253097840E+00 1.267410667E+00 1.283578484E+00 1.301588196E+00 1.321717863E+00 1.345907686E+00
1.266670514E+01 1.213555450E+00 1.229496174E+00 1.242523063E+00 1.257268619E+00 1.272120686E+00 1.288863557E+00 1.307450157E+00 1.328120003E+00 1.352782807E+00
1.283333839E+01 1.217307590E+00 1.233236037E+00 1.246628721E+00 1.261861618E+00 1.277248742E+00 1.294525477E+00 1.313611582E+00 1.334711785E+00 1.359710406E+00
1.300000000E+01 1.221109963E+00 1.237230774E+00 1.251059782E+00 1.266795671E+00 1.282696784E+00 1.300454447E+00 1.319959432E+00 1.341387271E+00 1.366601216E+00
