N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.017333178E+00 1.017732598E+00 1.017995239E+00 1.018148114E+00 1.018209281E+00 1.018188265E+00 1.018087651E+00 1.017906162E+00 1.017644295E+00 1.017314176E+00 1.016954590E+00 1.016648668E+00 1.016534724E+00 1.016794993E+00 1.017614063E+00 1.019125284E+00 1.036430343E+00 1.059981279E+00 1.078125503E+00
1.600000000E+01 1.238376018E+00 1.242424746E+00 1.245406137E+00 1.247636630E+00 1.249369795E+00 1.250812103E+00 1.252136115E+00 1.253489195E+00 1.254996305E+00 1.256755475E+00 1.258827504E+00 1.261226608E+00 1.263922919E+00 1.266861479E+00 1.269988143E+00 1.273265654E+00 1.276675045E+00 1.280211492E+00 1.283882048E+00
1.700000000E+01 1.254811385E+00 1.271855420E+00 1.285120366E+00 1.295329843E+00 1.303222797E+00 1.309429000E+00 1.314434118E+00 1.318601252E+00 1.322214615E+00 1.325517270E+00 1.328728095E+00 1.332038733E+00 1.335599878E+00 1.339507950E+00 1.343800890E+00 1.348467502E+00 1.353468060E+00 1.358756089E+00 1.364290407E+00
1.549996187E+01 1.137139529E+00 1.138474685E+00 1.139826286E+00 1.141388059E+00 1.143367668E+00 1.146002360E+00 1.149564688E+00 1.154347817E+00 1.160616161E+00 1.168508034E+00 1.177900539E+00 1.188300870E+00 1.198883735E+00 1.208752898E+00 1.217308272E+00 1.224437519E+00 1.230395857E+00 1.235542753E+00 1.240167509E+00
1.649996187E+01 1.256165157E+00 1.264957352E+00 1.271583956E+00 1.276581075E+00 1.280374594E+00 1.283298362E+00 1.285621902E+00 1.287572058E+00 1.289345284E+00 1.291112150E+00 1.293016591E+00 1.295171459E+00 1.297653531E+00 1.300501529E+00 1.303719759E+00 1.307287321E+00 1.311171129E+00 1.315339404E+00 1.319770329E+00
1.674996808E+01 1.256793939E+00 1.269214024E+00 1.278709305E+00 1.285954521E+00 1.291525231E+00 1.295871244E+00 1.299338207E+00 1.302203906E+00 1.304706899E+00 1.307059960E+00 1.309450643E+00 1.312034373E+00 1.314925694E+00 1.318192359E+00 1.321856044E+00 1.325901284E+00 1.330291596E+00 1.334987173E+00 1.339955759E+00
1.624993176E+01 1.250551085E+00 1.256620917E+00 1.261127352E+00 1.264480439E+00 1.267005485E+00 1.268963681E+00 1.270569577E+00 1.272003412E+00 1.273418520E+00 1.274944021E+00 1.276682810E+00 1.278706830E+00 1.281053967E+00 1.283730643E+00 1.286720170E+00 1.289993666E+00 1.293520440E+00 1.297276999E+00 1.301252495E+00
1.574996808E+01 1.210585592E+00 1.213109244E+00 1.215046652E+00 1.216639473E+00 1.218091691E+00 1.219584707E+00 1.221287523E+00 1.223358127E+00 1.225931453E+00 1.229090893E+00 1.232829304E+00 1.237022212E+00 1.241446985E+00 1.245861801E+00 1.250101677E+00 1.254120984E+00 1.257961165E+00 1.261692769E+00 1.265381017E+00
1.524993176E+01 1.011176828E+00 1.011577590E+00 1.011870861E+00 1.012083017E+00 1.012237278E+00 1.012353422E+00 1.012449128E+00 1.012542582E+00 1.012656476E+00 1.016769493E+00 1.039630710E+00 1.066037490E+00 1.093857481E+00 1.120190617E+00 1.142596799E+00 1.160177228E+00 1.173531096E+00 1.183868498E+00 1.192226617E+00
