N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.059327750E+00 1.061581112E+00 1.063121926E+00 1.064060655E+00 1.064478094E+00 1.064413369E+00 1.063859601E+00 1.062764624E+00 1.061037925E+00 1.058569227E+00 1.055267880E+00 1.051131923E+00 1.046344247E+00 1.041361810E+00 1.036919712E+00 1.033852225E+00 1.032732061E+00 1.033578177E+00 1.035986161E+00
1.600000000E+01 1.145952663E+00 1.150318330E+00 1.153926659E+00 1.157215902E+00 1.160606036E+00 1.164512088E+00 1.169353628E+00 1.175541092E+00 1.183417644E+00 1.193143724E+00 1.204543506E+00 1.217001760E+00 1.229548843E+00 1.241191970E+00 1.251310677E+00 1.259809312E+00 1.266946806E+00 1.273067934E+00 1.278451483E+00
1.700000000E+01 1.215752606E+00 1.244120877E+00 1.268173992E+00 1.287579456E+00 1.302694027E+00 1.314233826E+00 1.323008545E+00 1.329770745E+00 1.335156233E+00 1.339673393E+00 1.343707609E+00 1.347527912E+00 1.351297542E+00 1.355094771E+00 1.358944050E+00 1.362848716E+00 1.366814884E+00 1.370861618E+00 1.375019182E+00
1.549996187E+01 1.010580449E+00 1.011190626E+00 1.011638994E+00 1.011946861E+00 1.012136256E+00 1.012225166E+00 1.012226187E+00 1.012148053E+00 1.012000085E+00 1.011800075E+00 1.011585450E+00 1.011424756E+00 1.011421877E+00 1.011703560E+00 1.012389685E+00 1.019787693E+00 1.051678735E+00 1.076496180E+00 1.096485849E+00
1.649996187E+01 1.232505235E+00 1.247867061E+00 1.259700550E+00 1.268639928E+00 1.275372356E+00 1.280532926E+00 1.284666075E+00 1.288220516E+00 1.291552002E+00 1.294922033E+00 1.298489863E+00 1.302307809E+00 1.306334905E+00 1.310474147E+00 1.314619529E+00 1.318691384E+00 1.322651632E+00 1.326503233E+00 1.330280903E+00
1.674996808E+01 1.229080573E+00 1.250856945E+00 1.268328687E+00 1.281862207E+00 1.292129708E+00 1.299877589E+00 1.305798932E+00 1.310484717E+00 1.314415550E+00 1.317964955E+00 1.321401329E+00 1.324889183E+00 1.328497203E+00 1.332220699E+00 1.336016314E+00 1.339837838E+00 1.343660745E+00 1.347490562E+00 1.351357541E+00
1.624993176E+01 1.214523170E+00 1.224134010E+00 1.231421085E+00 1.236994289E+00 1.241420065E+00 1.245195587E+00 1.248748251E+00 1.252438263E+00 1.256547792E+00 1.261250247E+00 1.266568270E+00 1.272352592E+00 1.278322428E+00 1.284172704E+00 1.289686816E+00 1.294779953E+00 1.299466632E+00 1.303808488E+00 1.307882638E+00
1.574996808E+01 1.006574952E+00 1.007132318E+00 1.007580388E+00 1.007926365E+00 1.008186717E+00 1.008381508E+00 1.008531421E+00 1.008657541E+00 1.010040158E+00 1.030470864E+00 1.055649598E+00 1.084446807E+00 1.114447622E+00 1.142589617E+00 1.166498534E+00 1.185460781E+00 1.200198099E+00 1.211901864E+00 1.221542650E+00
1.524993176E+01 1.023651692E+00 1.024671126E+00 1.025371497E+00 1.025798289E+00 1.025986397E+00 1.025954068E+00 1.025701511E+00 1.025213411E+00 1.024466501E+00 1.023445053E+00 1.022167195E+00 1.020719964E+00 1.019288519E+00 1.018148308E+00 1.017594503E+00 1.017831370E+00 1.018906134E+00 1.020746548E+00 1.023258783E+00
