fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
00L1 29804 295.1 39.3 4.086722013E-08 3.742377126E+00 8.723376560E+03 6.862186267E-05 3.673227703E+00 2.911585928E+03 0.000000000E+00 2.721265860E-04 4.874183641E-01 2.478584688E-04 4.328212455E-05 3.582637936E-01 2.694820249E-01 1.606122878E-04 1.880906024E-03 
00L2 30616 298 38.9 1.611579247E-08 3.456294862E+00 7.466456540E+03 7.870405571E-05 3.822086647E+00 2.490291964E+03 0.000000000E+00 2.732620114E-04 4.828411958E-01 2.482549421E-04 4.386040742E-05 3.659067674E-01 2.718074786E-01 1.613657124E-04 4.229206480E-03 
00L3 31408 301 38.52 3.422739012E-08 3.533913350E+00 8.797955543E+03 9.598097687E-05 4.172424497E+00 2.215901920E+03 0.000000000E+00 2.707681952E-04 4.781086047E-01 2.484491911E-04 4.406177606E-05 3.709350326E-01 2.711731359E-01 1.624857710E-04 3.459473376E-03 
00L4 31976 304.1 38.13 3.572086542E-08 3.560806740E+00 7.593414512E+03 1.110309492E-04 3.940318652E+00 1.917642497E+03 0.000000000E+00 2.725683229E-04 4.726002596E-01 2.497112849E-04 4.440382822E-05 3.762602058E-01 2.731500322E-01 1.625620465E-04 2.191832897E-03 
00L5 32756 307 37.76 2.743199378E-08 3.421769656E+00 7.834051083E+03 1.401693682E-04 4.519013767E+00 1.762633107E+03 0.000000000E+00 2.723625422E-04 4.676324885E-01 2.499791328E-04 4.467070728E-05 3.821328698E-01 2.728209845E-01 1.637363320E-04 2.616562193E-03 
00L6 33494 310 37.4 4.198925527E-07 4.080337318E+00 1.216248217E+04 1.627047281E-04 3.970835874E+00 1.528869712E+03 0.000000000E+00 2.671360718E-04 4.624322781E-01 2.496394815E-04 4.468323477E-05 3.870643679E-01 2.720228837E-01 1.642627788E-04 3.045527016E-03 
00L7 34100 313 37.04 5.219444367E-08 3.508911947E+00 8.356826419E+03 2.056211453E-04 4.940524591E+00 1.456418368E+03 0.000000000E+00 2.713906895E-04 4.574805915E-01 2.504669098E-04 4.475741166E-05 3.906087175E-01 2.719876821E-01 1.645567598E-04 6.749966424E-03 
00L8 34810 316 36.69 1.449146192E-07 3.696766894E+00 1.047186633E+04 2.514745407E-04 5.287057376E+00 1.341261866E+03 0.000000000E+00 2.694387335E-04 4.523083187E-01 2.505443146E-04 4.465219194E-05 3.940248893E-01 2.696228974E-01 1.656097919E-04 2.560840697E-03 
00L9 35524 319 36.34 4.034808248E-07 3.918594108E+00 1.120648701E+04 2.610409327E-04 4.541314535E+00 1.127905247E+03 0.000000000E+00 2.683583741E-04 4.468984070E-01 2.511945362E-04 4.454198874E-05 3.967807633E-01 2.686677137E-01 1.657883939E-04 3.880079228E-03 
0L10 36224 322 36 7.145388181E-07 3.982201729E+00 1.242719590E+04 2.830351705E-04 4.567890339E+00 9.865201864E+02 0.000000000E+00 2.668614309E-04 4.422780144E-01 2.509770098E-04 4.427517336E-05 3.988696375E-01 2.668854331E-01 1.658958035E-04 6.614147535E-03 
0L11 37902 325 35.67 4.352166477E-07 3.776149774E+00 1.105749780E+04 3.259261569E-04 4.948630946E+00 9.157030202E+02 0.000000000E+00 2.672736752E-04 4.360304408E-01 2.510481401E-04 4.400987339E-05 4.020465140E-01 2.644110388E-01 1.664449169E-04 6.558876805E-03 
0L12 40238 328 35.34 3.126218077E-07 3.620811026E+00 1.024065951E+04 3.751487849E-04 5.618426687E+00 8.466945671E+02 0.000000000E+00 2.670580481E-04 4.308955665E-01 2.505305561E-04 4.355678468E-05 4.034809968E-01 2.622295214E-01 1.661017587E-04 4.499063950E-03 
0L13 42754 331 35.03 3.188419106E-06 4.310089681E+00 1.711755952E+04 4.384117407E-04 4.718901851E+00 7.576608915E+02 0.000000000E+00 2.640541561E-04 4.270036663E-01 2.499180209E-04 4.271905759E-05 4.003063565E-01 2.593813078E-01 1.646959758E-04 8.241465972E-03 
0L14 43426 334 34.71 2.820095279E-06 4.102941232E+00 1.566956342E+04 4.366890694E-04 4.923336926E+00 6.517394906E+02 0.000000000E+00 2.627503608E-04 4.212467981E-01 2.494974013E-04 4.234046026E-05 4.028588747E-01 2.567367792E-01 1.649177823E-04 6.296430828E-03 
0L15 44118 337 34.41 7.107240146E-06 4.283232172E+00 1.963530430E+04 4.338825842E-04 4.124140043E+00 5.598654943E+02 0.000000000E+00 2.582810860E-04 4.162015437E-01 2.492760179E-04 4.189867601E-05 4.038463059E-01 2.542835944E-01 1.647714478E-04 6.627594759E-03 
0L16 44770 340 34.1 6.104906297E-06 4.208609761E+00 2.018062467E+04 5.821935189E-04 5.333061333E+00 5.731127580E+02 0.000000000E+00 2.600677123E-04 4.103116920E-01 2.490434759E-04 4.114734528E-05 4.026732308E-01 2.503356585E-01 1.643686941E-04 1.180603472E-02 
