T d154 d184 d214 d244
d 150 180 210 240
290 1.208429761E+00 1.206061683E+00 1.203940778E+00 1.202746369E+00
295 1.209382163E+00 1.207154148E+00 1.205252613E+00 1.204159323E+00
300 1.210491398E+00 1.208473210E+00 1.206858431E+00 1.205442974E+00
305 1.212376102E+00 1.210304712E+00 1.208788430E+00 1.207641498E+00
310 1.214329647E+00 1.212171438E+00 1.210624568E+00 1.209173927E+00
315 1.215728543E+00 1.213369077E+00 1.211671068E+00 1.210098800E+00
320 1.216374029E+00 1.213654955E+00 1.211717553E+00 1.209876063E+00
325 1.214456107E+00 1.211171195E+00 1.208813781E+00 1.206624545E+00
330 1.206609684E+00 1.202386555E+00 1.199407531E+00 1.196832647E+00
335 1.186631898E+00 1.180999564E+00 1.177142957E+00 1.174065682E+00
340 1.142879371E+00 1.134962505E+00 1.130015853E+00 1.126518897E+00
