T d154 d184 d214 d244
d 150 180 210 240
290 1.217246744E+00 1.216386619E+00 1.215652345E+00 1.215486585E+00
295 1.217108572E+00 1.216284220E+00 1.215626404E+00 1.215505933E+00
300 1.217329304E+00 1.216666541E+00 1.216191055E+00 1.215707100E+00
305 1.218499794E+00 1.217752923E+00 1.217371896E+00 1.217244900E+00
310 1.219982772E+00 1.219169027E+00 1.218797564E+00 1.218327111E+00
315 1.221266356E+00 1.220336870E+00 1.219895302E+00 1.219374135E+00
320 1.222272924E+00 1.221134243E+00 1.220567974E+00 1.219857202E+00
325 1.221755520E+00 1.220290511E+00 1.219465378E+00 1.218453660E+00
330 1.217653044E+00 1.215744326E+00 1.214425432E+00 1.212952173E+00
335 1.206351252E+00 1.203932816E+00 1.201894995E+00 1.199561437E+00
340 1.180556978E+00 1.177545207E+00 1.174560452E+00 1.170892725E+00
