T d154 d184 d214 d244
d 150 180 210 240
290 1.221054305E+00 1.220538548E+00 1.220041465E+00 1.220019744E+00
295 1.220491114E+00 1.220001464E+00 1.219564988E+00 1.219579714E+00
300 1.220337996E+00 1.219991938E+00 1.219723908E+00 1.219365403E+00
305 1.221190521E+00 1.220751969E+00 1.220571291E+00 1.220574823E+00
310 1.222430648E+00 1.221922532E+00 1.221752996E+00 1.221407591E+00
315 1.223570541E+00 1.222947667E+00 1.222707873E+00 1.222311163E+00
320 1.224551103E+00 1.223720559E+00 1.223354497E+00 1.222764086E+00
325 1.224222654E+00 1.223045834E+00 1.222396230E+00 1.221480647E+00
330 1.220756235E+00 1.219053335E+00 1.217814118E+00 1.216357534E+00
335 1.211049983E+00 1.208584389E+00 1.206379280E+00 1.203852367E+00
340 1.188798671E+00 1.185159786E+00 1.181421484E+00 1.177079924E+00
