N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 2.063747000E-03 2.969686000E-03 4.080384000E-03 5.431449000E-03 7.089092000E-03 9.118648000E-03 1.178053500E-02 1.572234200E-02 2.108455200E-02
1.016672606E+01 1.435162000E-03 2.079676000E-03 2.879090000E-03 3.854233000E-03 5.042055000E-03 6.475739000E-03 8.335403000E-03 1.134283800E-02 2.293211400E-02
1.033324570E+01 9.930170000E-04 1.446815000E-03 2.015360000E-03 2.721324000E-03 3.556730000E-03 4.564359000E-03 5.853806000E-03 7.964751000E-03 1.614739600E-02
1.049996187E+01 6.848150000E-04 1.001964000E-03 1.402720000E-03 1.908787000E-03 2.493182000E-03 3.198436000E-03 4.087841000E-03 5.540242000E-03 1.114693100E-02
1.066670514E+01 4.714220000E-04 6.920530000E-04 9.729360000E-04 1.336137000E-03 1.740826000E-03 2.233483000E-03 2.845952000E-03 3.848489000E-03 7.688325000E-03
1.083333839E+01 3.243970000E-04 4.775650000E-04 6.739730000E-04 9.308590000E-04 1.229785000E-03 1.558894000E-03 1.982744000E-03 2.679683000E-03 5.298141000E-03
1.100000000E+01 2.234540000E-04 3.298430000E-04 4.673170000E-04 6.490010000E-04 8.624220000E-04 1.104033000E-03 1.389563000E-03 1.879945000E-03 3.576534000E-03
1.116672606E+01 1.543200000E-04 2.284500000E-04 3.251390000E-04 4.543860000E-04 6.133780000E-04 7.818310000E-04 9.864240000E-04 1.339972000E-03 2.574846000E-03
1.133324570E+01 1.070620000E-04 1.620910000E-04 2.276660000E-04 3.201700000E-04 4.355740000E-04 5.591040000E-04 7.150210000E-04 9.838810000E-04 1.803689000E-03
1.149996187E+01 7.480100000E-05 1.136650000E-04 1.610340000E-04 2.283410000E-04 3.135630000E-04 4.112410000E-04 5.332120000E-04 7.438590000E-04 1.349630000E-03
1.166670514E+01 5.280700000E-05 8.179700000E-05 1.156070000E-04 1.657740000E-04 2.329370000E-04 3.085430000E-04 4.109610000E-04 5.830420000E-04 1.035486000E-03
1.183333839E+01 3.782800000E-05 5.883600000E-05 8.470400000E-05 1.232740000E-04 1.761280000E-04 2.399830000E-04 3.273550000E-04 4.703960000E-04 8.155910000E-04
1.200000000E+01 2.763400000E-05 4.321500000E-05 6.370400000E-05 9.442800000E-05 1.376560000E-04 1.926970000E-04 2.683550000E-04 3.890000000E-04 5.582880000E-04
1.216672606E+01 2.069500000E-05 3.260400000E-05 4.957800000E-05 7.471500000E-05 1.108840000E-04 1.585270000E-04 2.249110000E-04 3.256510000E-04 3.610640000E-04
1.233324570E+01 1.596000000E-05 2.538400000E-05 3.969600000E-05 6.110900000E-05 9.205700000E-05 1.337980000E-04 1.913870000E-04 2.776110000E-04 4.294190000E-04
1.249996187E+01 1.270400000E-05 2.051000000E-05 3.273600000E-05 5.117700000E-05 7.781700000E-05 1.141910000E-04 1.643510000E-04 2.379170000E-04 3.371440000E-04
1.266670514E+01 1.042200000E-05 1.696100000E-05 2.764200000E-05 4.369800000E-05 6.678400000E-05 9.842900000E-05 1.417300000E-04 2.050880000E-04 2.854140000E-04
1.283333839E+01 8.768000000E-06 1.442000000E-05 2.371100000E-05 3.769400000E-05 5.770300000E-05 8.503100000E-05 1.221700000E-04 1.760020000E-04 2.506220000E-04
1.300000000E+01 7.508000000E-06 1.242800000E-05 2.051100000E-05 3.262500000E-05 4.988000000E-05 7.319100000E-05 1.053920000E-04 1.509400000E-04 2.136370000E-04
