fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
UDL0 12:54:00 308.3 37.61 1.000E+000 9.043E-001 3.855E-010 7.352E+002 2.636E+000 7.695E-006 1.984E-004 1.201E-001 1.981E-004 6.384E-006 2.683E-001 6.260E-002 1.018E-004 2.352E-002 
UDL1 12:56:36 308.3 37.61 1.000E+000 9.532E-001 4.136E-010 7.352E+002 2.677E+000 8.215E-006 1.989E-004 1.198E-001 1.986E-004 6.387E-006 2.685E-001 6.250E-002 1.020E-004 2.142E-002 
UDL2 12:59:36 308.3 37.61 1.000E+000 8.748E-001 4.030E-010 7.352E+002 2.662E+000 7.978E-006 1.982E-004 1.197E-001 1.980E-004 6.358E-006 2.683E-001 6.240E-002 1.017E-004 1.070E-002 
UDL3 13:02:16 308.4 37.59 1.000E+000 9.801E-001 4.234E-010 7.356E+002 2.675E+000 8.177E-006 1.987E-004 1.198E-001 1.984E-004 6.376E-006 2.684E-001 6.250E-002 1.019E-004 2.623E-003 
UDL4 13:04:50 308.3 37.61 1.000E+000 9.250E-001 3.931E-010 7.352E+002 2.639E+000 7.691E-006 1.971E-004 1.195E-001 1.969E-004 6.308E-006 2.681E-001 6.230E-002 1.011E-004 5.593E-002 
UDL5 13:07:08 308.2 37.62 1.000E+000 9.010E-001 3.824E-010 7.347E+002 2.649E+000 7.813E-006 1.981E-004 1.198E-001 1.978E-004 6.356E-006 2.682E-001 6.250E-002 1.015E-004 3.243E-003 
UDL6 13:10:32 308.2 37.62 1.000E+000 9.205E-001 3.888E-010 7.347E+002 2.657E+000 7.855E-006 1.973E-004 1.194E-001 1.970E-004 6.306E-006 2.681E-001 6.220E-002 1.012E-004 5.895E-001 
UDL7 13:13:12 308.3 37.61 1.000E+000 8.962E-001 3.857E-010 7.352E+002 2.656E+000 7.933E-006 1.976E-004 1.194E-001 1.973E-004 6.322E-006 2.682E-001 6.230E-002 1.013E-004 5.617E-001 
UDL8 13:16:38 308.2 37.62 1.000E+000 8.953E-001 3.830E-010 7.347E+002 2.652E+000 7.792E-006 1.967E-004 1.192E-001 1.965E-004 6.276E-006 2.680E-001 6.210E-002 1.009E-004 4.902E-001 
UDL9 13:19:10 308.3 37.61 1.000E+000 8.708E-001 3.744E-010 7.352E+002 2.612E+000 7.351E-006 1.954E-004 1.191E-001 1.952E-004 6.222E-006 2.678E-001 6.200E-002 1.002E-004 9.639E-001 
