fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 10:48:06 295 39.3 1.000E+000 1.110E+000 4.181E-006 1.000E+020 2.892E+000 4.400E-009 1.530E-003 
0002 10:53:16 294.9 39.32 1.000E+000 1.110E+000 4.195E-006 1.000E+020 2.890E+000 4.389E-009 1.483E-003 
0003 10:56:12 295 39.3 1.000E+000 1.110E+000 4.293E-006 1.000E+020 2.894E+000 4.384E-009 1.651E-003 
0004 10:58:46 295 39.3 1.000E+000 1.110E+000 4.281E-006 1.000E+020 2.891E+000 4.407E-009 1.609E-003 
0005 11:02:00 295 39.3 1.000E+000 1.110E+000 4.233E-006 1.000E+020 2.894E+000 4.391E-009 1.620E-003 
0006 11:05:24 295 39.3 1.000E+000 1.110E+000 4.290E-006 1.000E+020 2.890E+000 4.410E-009 1.609E-003 
0007 11:08:36 295 39.3 1.000E+000 1.110E+000 4.311E-006 1.000E+020 2.890E+000 4.409E-009 1.598E-003 
0008 11:10:56 295 39.3 1.000E+000 1.110E+000 4.255E-006 1.000E+020 2.895E+000 4.373E-009 1.737E-003 
0009 11:14:56 295 39.3 1.000E+000 1.110E+000 4.326E-006 1.000E+020 2.889E+000 4.407E-009 1.584E-003 
0010 11:18:16 295 39.3 1.000E+000 1.110E+000 4.240E-006 1.000E+020 2.891E+000 4.403E-009 1.530E-003 
0011 11:20:46 295 39.3 1.000E+000 1.110E+000 4.335E-006 1.000E+020 2.889E+000 4.409E-009 1.640E-003 
0012 11:23:36 295 39.3 1.000E+000 1.110E+000 4.291E-006 1.000E+020 2.891E+000 4.396E-009 1.617E-003 
