N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 330 1.800E-4 1.252078001E+00 1.292523885E+00
1.468000E+10 3.162E+16 330 1.800E-4 1.263348138E+00 1.292617608E+00
2.154000E+10 3.162E+16 330 1.800E-4 1.271806382E+00 1.292753873E+00
3.162000E+10 3.162E+16 330 1.800E-4 1.278096395E+00 1.292951171E+00
4.642000E+10 3.162E+16 330 1.800E-4 1.282784350E+00 1.293235062E+00
6.813000E+10 3.162E+16 330 1.800E-4 1.286338733E+00 1.293640034E+00
1.000000E+11 3.162E+16 330 1.800E-4 1.289139483E+00 1.294210720E+00
1.468000E+11 3.162E+16 330 1.800E-4 1.291494958E+00 1.295001594E+00
2.154000E+11 3.162E+16 330 1.800E-4 1.293655255E+00 1.296073497E+00
3.162000E+11 3.162E+16 330 1.800E-4 1.295818342E+00 1.297485505E+00
4.642000E+11 3.162E+16 330 1.800E-4 1.298129478E+00 1.299282348E+00
6.813000E+11 3.162E+16 330 1.800E-4 1.300677533E+00 1.301480967E+00
1.000000E+12 3.162E+16 330 1.800E-4 1.303495286E+00 1.304063088E+00
1.468000E+12 3.162E+16 330 1.800E-4 1.306569620E+00 1.306979521E+00
2.154000E+12 3.162E+16 330 1.800E-4 1.309910152E+00 1.310214436E+00
3.162000E+12 3.162E+16 330 1.800E-4 1.313533818E+00 1.313765093E+00
4.642000E+12 3.162E+16 330 1.800E-4 1.317343288E+00 1.317526046E+00
6.813000E+12 3.162E+16 330 1.800E-4 1.320847994E+00 1.320997162E+00
1.000000E+13 3.162E+16 330 1.800E-4 1.324651790E+00 1.324774716E+00
