N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 300 1.500E-4 1.255370997E+00 1.281534306E+00
1.468000E+10 3.162E+16 300 1.500E-4 1.260331419E+00 1.281587219E+00
2.154000E+10 3.162E+16 300 1.500E-4 1.264658824E+00 1.281664563E+00
3.162000E+10 3.162E+16 300 1.500E-4 1.268443879E+00 1.281777528E+00
4.642000E+10 3.162E+16 300 1.500E-4 1.271714707E+00 1.281942203E+00
6.813000E+10 3.162E+16 300 1.500E-4 1.274497072E+00 1.282181568E+00
1.000000E+11 3.162E+16 300 1.500E-4 1.276851388E+00 1.282527996E+00
1.468000E+11 3.162E+16 300 1.500E-4 1.278881973E+00 1.283026288E+00
2.154000E+11 3.162E+16 300 1.500E-4 1.280728549E+00 1.283736762E+00
3.162000E+11 3.162E+16 300 1.500E-4 1.282552857E+00 1.284737565E+00
4.642000E+11 3.162E+16 300 1.500E-4 1.284526806E+00 1.286124303E+00
6.813000E+11 3.162E+16 300 1.500E-4 1.286821441E+00 1.288004557E+00
1.000000E+12 3.162E+16 300 1.500E-4 1.289592646E+00 1.290484533E+00
1.468000E+12 3.162E+16 300 1.500E-4 1.292958487E+00 1.293645011E+00
2.154000E+12 3.162E+16 300 1.500E-4 1.296985822E+00 1.297525620E+00
3.162000E+12 3.162E+16 300 1.500E-4 1.301653735E+00 1.302086324E+00
4.642000E+12 3.162E+16 300 1.500E-4 1.306912784E+00 1.307264321E+00
6.813000E+12 3.162E+16 300 1.500E-4 1.312605341E+00 1.312893197E+00
1.000000E+13 3.162E+16 300 1.500E-4 1.318589126E+00 1.318825747E+00
