N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 300 1.500E-4 1.243536344E+00 1.257431389E+00
1.468000E+10 3.162E+16 300 1.500E-4 1.248721435E+00 1.257576018E+00
2.154000E+10 3.162E+16 300 1.500E-4 1.251315314E+00 1.257644271E+00
3.162000E+10 3.162E+16 300 1.500E-4 1.253513290E+00 1.258050690E+00
4.642000E+10 3.162E+16 300 1.500E-4 1.255206383E+00 1.258444189E+00
6.813000E+10 3.162E+16 300 1.500E-4 1.256762522E+00 1.259050265E+00
1.000000E+11 3.162E+16 300 1.500E-4 1.258245666E+00 1.259841236E+00
1.468000E+11 3.162E+16 300 1.500E-4 1.259779222E+00 1.260917163E+00
2.154000E+11 3.162E+16 300 1.500E-4 1.261526723E+00 1.262351897E+00
3.162000E+11 3.162E+16 300 1.500E-4 1.263632470E+00 1.264236997E+00
4.642000E+11 3.162E+16 300 1.500E-4 1.266119625E+00 1.266573267E+00
6.813000E+11 3.162E+16 300 1.500E-4 1.269031575E+00 1.269382956E+00
1.000000E+12 3.162E+16 300 1.500E-4 1.272517643E+00 1.272795835E+00
1.468000E+12 3.162E+16 300 1.500E-4 1.276329735E+00 1.276548018E+00
2.154000E+12 3.162E+16 300 1.500E-4 1.280458901E+00 1.280640825E+00
3.162000E+12 3.162E+16 300 1.500E-4 1.284937033E+00 1.285091532E+00
4.642000E+12 3.162E+16 300 1.500E-4 1.289729538E+00 1.289852649E+00
6.813000E+12 3.162E+16 300 1.500E-4 1.294811179E+00 1.294927378E+00
1.000000E+13 3.162E+16 300 1.500E-4 1.300187961E+00 1.300291736E+00
