N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+16 315 2.800E-4 2.857858E-1 2.461850E+1 4.427940E-1 7.781820E+1
1.468000E+10 1.778E+16 315 2.800E-4 2.843937E-1 2.446530E+1 4.422880E-1 7.780120E+1
2.154000E+10 1.778E+16 315 2.800E-4 2.824101E-1 2.424780E+1 4.415740E-1 7.777680E+1
3.162000E+10 1.778E+16 315 2.800E-4 2.796195E-1 2.394360E+1 4.405830E-1 7.774200E+1
4.642000E+10 1.778E+16 315 2.800E-4 2.757631E-1 2.352620E+1 4.391910E-1 7.770040E+1
6.813000E+10 1.778E+16 315 2.800E-4 2.705597E-1 2.295450E+1 4.373210E-1 7.760080E+1
1.000000E+11 1.778E+16 315 2.800E-4 2.637551E-1 2.223380E+1 4.349560E-1 7.752270E+1
1.468000E+11 1.778E+16 315 2.800E-4 2.551947E-1 2.134250E+1 4.320770E-1 7.742360E+1
2.154000E+11 1.778E+16 315 2.800E-4 2.448997E-1 2.028810E+1 4.286230E-1 7.731060E+1
3.162000E+11 1.778E+16 315 2.800E-4 2.330976E-1 1.908640E+1 4.246420E-1 7.713030E+1
4.642000E+11 1.778E+16 315 2.800E-4 2.201669E-1 1.780780E+1 4.203360E-1 7.697030E+1
6.813000E+11 1.778E+16 315 2.800E-4 2.065084E-1 1.646800E+1 4.155310E-1 7.676460E+1
1.000000E+12 1.778E+16 315 2.800E-4 1.924244E-1 1.512000E+1 4.105020E-1 7.656650E+1
1.468000E+12 1.778E+16 315 2.800E-4 1.780852E-1 1.376080E+1 4.049730E-1 7.632240E+1
2.154000E+12 1.778E+16 315 2.800E-4 1.635900E-1 1.241990E+1 3.991440E-1 7.608370E+1
3.162000E+12 1.778E+16 315 2.800E-4 1.490533E-1 1.109160E+1 3.928050E-1 7.577680E+1
4.642000E+12 1.778E+16 315 2.800E-4 1.346469E-1 9.810300E+0 3.860300E-1 7.549660E+1
6.813000E+12 1.778E+16 315 2.800E-4 1.205865E-1 8.578600E+0 3.788780E-1 7.510700E+1
1.000000E+13 1.778E+16 315 2.800E-4 1.070934E-1 7.423600E+0 3.712710E-1 7.468270E+1
1.468000E+13 1.778E+16 315 2.800E-4 9.436182E-2 6.364500E+0 3.632220E-1 7.427780E+1
2.154000E+13 1.778E+16 315 2.800E-4 8.254093E-2 5.399700E+0 3.548050E-1 7.375140E+1
3.162000E+13 1.778E+16 315 2.800E-4 7.172918E-2 4.538700E+0 3.460240E-1 7.314670E+1
4.642000E+13 1.778E+16 315 2.800E-4 6.197536E-2 3.781600E+0 3.368710E-1 7.245210E+1
6.813000E+13 1.778E+16 315 2.800E-4 5.328438E-2 3.124100E+0 3.273260E-1 7.164890E+1
1.000000E+14 1.778E+16 315 2.800E-4 4.562552E-2 2.559600E+0 3.173490E-1 7.071250E+1
