N x
1.4046255E+0 1.2587347E+21
1.3908318E+0 1.7866033E+21
1.3851494E+0 1.3328308E+21
1.3643975E+0 1.3293527E+21
1.3585344E+0 1.9547916E+21
1.3460762E+0 1.1057859E+21
1.3258314E+0 1.3598069E+21
1.3192928E+0 1.4096393E+21
1.2996018E+0 1.2721971E+21
1.2900503E+0 1.5341131E+21
1.2750248E+0 1.8040503E+21
1.2690237E+0 1.7203537E+21
1.2527018E+0 1.2241098E+21
1.2373843E+0 1.3040406E+21
1.2226289E+0 1.5510832E+21
1.2118315E+0 1.6594967E+21
1.1984680E+0 1.4851658E+21
1.1845563E+0 1.1620164E+21
1.1630937E+0 1.3287617E+21
1.1533074E+0 1.5280499E+21
1.1354555E+0 1.3612303E+21
1.1219648E+0 1.4213618E+21
1.1049720E+0 1.4478243E+21
1.0916763E+0 1.4639288E+21
1.0745478E+0 1.3331129E+21
1.0577997E+0 1.4396742E+21
1.0427011E+0 1.6374533E+21
1.0293964E+0 1.3366482E+21
1.0072740E+0 1.1487212E+21
9.8749748E-1 1.3914612E+21
9.7202744E-1 1.4092543E+21
9.5198133E-1 1.4285486E+21
9.3642130E-1 1.5716546E+21
9.1896862E-1 1.3965930E+21
8.9854189E-1 1.3646645E+21
8.7941445E-1 1.4840041E+21
8.6137352E-1 1.4189868E+21
8.3961859E-1 1.3714199E+21
8.1925648E-1 1.3688877E+21
7.9626960E-1 1.3389834E+21
7.7374629E-1 1.3725686E+21
