N x
1.4926402E+0 1.3558098E+21
1.4805998E+0 1.3579911E+21
1.4684998E+0 1.3489951E+21
1.4560961E+0 1.3502201E+21
1.4438134E+0 1.3609056E+21
1.4313930E+0 1.3514528E+21
1.4187206E+0 1.3405740E+21
1.4058713E+0 1.3272545E+21
1.3927059E+0 1.3291231E+21
1.3796515E+0 1.3365122E+21
1.3663813E+0 1.3460559E+21
1.3532633E+0 1.3548433E+21
1.3399062E+0 1.3268271E+21
1.3259560E+0 1.3170130E+21
1.3121133E+0 1.3343825E+21
1.2982340E+0 1.3275506E+21
1.2839467E+0 1.3243706E+21
1.2696904E+0 1.3411793E+21
1.2554441E+0 1.3277577E+21
1.2405656E+0 1.3195696E+21
1.2257959E+0 1.3274950E+21
1.2107343E+0 1.3168141E+21
1.1953481E+0 1.3214954E+21
1.1800086E+0 1.3115235E+21
1.1639765E+0 1.3084725E+21
1.1481429E+0 1.3314122E+21
1.1322240E+0 1.3115384E+21
1.1154448E+0 1.2983983E+21
1.0987116E+0 1.3178661E+21
1.0819231E+0 1.3198450E+21
1.0647150E+0 1.2903317E+21
1.0465783E+0 1.2840024E+21
1.0285990E+0 1.3026264E+21
1.0103489E+0 1.2927900E+21
9.9142700E-1 1.2902750E+21
9.7240430E-1 1.2871144E+21
9.5263218E-1 1.2741192E+21
9.3240628E-1 1.2761533E+21
9.1183378E-1 1.2791970E+21
8.9078349E-1 1.2778729E+21
8.6918122E-1 1.2766355E+21
