X Y Yfit
1.0000000E-2 3.1711376E-12 3.1857774E-12
2.0000000E-2 7.5135233E-12 7.5536892E-12
3.0000000E-2 1.3497084E-11 1.3551975E-11
4.0000000E-2 2.1748745E-11 2.1802043E-11
5.0000000E-2 3.3144354E-11 3.3166428E-11
6.0000000E-2 4.8897248E-11 4.8843739E-11
7.0000000E-2 7.0690388E-11 7.0501454E-11
8.0000000E-2 1.0086162E-10 1.0046177E-10
9.0000000E-2 1.4265809E-10 1.4196190E-10
1.0000000E-1 2.0059694E-10 1.9951885E-10
1.1000000E-1 2.8097137E-10 2.7944098E-10
1.2000000E-1 3.9255706E-10 3.9054584E-10
1.3000000E-1 5.4762182E-10 5.4516785E-10
1.4000000E-1 7.6289655E-10 7.6057387E-10
1.5000000E-1 1.0636844E-9 1.0609523E-9
1.6000000E-1 1.4824121E-9 1.4802100E-9
1.7000000E-1 2.0668392E-9 2.0659051E-9
1.8000000E-1 2.8834848E-9 2.8847822E-9
1.9000000E-1 4.0259284E-9 4.0305615E-9
2.0000000E-1 5.6258717E-9 5.6349069E-9
2.1000000E-1 7.8687852E-9 7.8828725E-9
2.2000000E-1 1.1016129E-8 1.1034665E-8
2.3000000E-1 1.5436500E-8 1.5456307E-8
2.4000000E-1 2.1647638E-8 2.1662864E-8
2.5000000E-1 3.0189984E-8 3.0379376E-8
2.6000000E-1 4.2186804E-8 4.2626786E-8
2.7000000E-1 5.9299368E-8 5.9843125E-8
2.8000000E-1 8.3407176E-8 8.4054465E-8
2.9000000E-1 1.1738377E-7 1.1811610E-7
3.0000000E-1 1.6528619E-7 1.6605285E-7
3.1000000E-1 2.3284298E-7 2.3353938E-7
3.2000000E-1 3.2814364E-7 3.2857804E-7
3.3000000E-1 4.6261255E-7 4.6245577E-7
3.4000000E-1 6.5238482E-7 6.5109501E-7
3.5000000E-1 9.2024988E-7 9.1696099E-7
3.6000000E-1 1.2983973E-6 1.2917549E-6
3.7000000E-1 1.8322955E-6 1.8202171E-6
3.8000000E-1 2.5861713E-6 2.5654980E-6
3.9000000E-1 3.6507491E-6 3.6167438E-6
