N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+15 320 2.300E-4 2.965026E-1 2.453780E+1 4.294030E-1 7.709080E+1
1.468000E+10 1.778E+15 320 2.300E-4 2.962016E-1 2.445140E+1 4.284950E-1 7.706050E+1
2.154000E+10 1.778E+15 320 2.300E-4 2.957623E-1 2.431410E+1 4.272240E-1 7.696980E+1
3.162000E+10 1.778E+15 320 2.300E-4 2.951224E-1 2.414160E+1 4.254770E-1 7.690390E+1
4.642000E+10 1.778E+15 320 2.300E-4 2.941940E-1 2.390520E+1 4.231300E-1 7.681490E+1
6.813000E+10 1.778E+15 320 2.300E-4 2.928538E-1 2.358630E+1 4.200560E-1 7.669440E+1
1.000000E+11 1.778E+15 320 2.300E-4 2.909336E-1 2.314900E+1 4.159760E-1 7.651230E+1
1.468000E+11 1.778E+15 320 2.300E-4 2.882117E-1 2.260720E+1 4.110720E-1 7.632710E+1
2.154000E+11 1.778E+15 320 2.300E-4 2.844109E-1 2.191480E+1 4.051490E-1 7.607430E+1
3.162000E+11 1.778E+15 320 2.300E-4 2.792117E-1 2.109150E+1 3.984870E-1 7.582660E+1
4.642000E+11 1.778E+15 320 2.300E-4 2.722939E-1 2.010220E+1 3.911690E-1 7.549230E+1
6.813000E+11 1.778E+15 320 2.300E-4 2.634119E-1 1.897030E+1 3.833660E-1 7.514240E+1
1.000000E+12 1.778E+15 320 2.300E-4 2.524960E-1 1.772830E+1 3.753660E-1 7.482040E+1
1.468000E+12 1.778E+15 320 2.300E-4 2.397356E-1 1.638390E+1 3.673520E-1 7.441560E+1
2.154000E+12 1.778E+15 320 2.300E-4 2.255788E-1 1.499790E+1 3.594600E-1 7.398520E+1
3.162000E+12 1.778E+15 320 2.300E-4 2.106127E-1 1.361940E+1 3.516490E-1 7.355700E+1
4.642000E+12 1.778E+15 320 2.300E-4 1.953754E-1 1.229210E+1 3.439370E-1 7.317090E+1
6.813000E+12 1.778E+15 320 2.300E-4 1.802089E-1 1.101230E+1 3.362740E-1 7.268910E+1
1.000000E+13 1.778E+15 320 2.300E-4 1.652556E-1 9.795400E+0 3.285510E-1 7.216450E+1
1.468000E+13 1.778E+15 320 2.300E-4 1.505544E-1 8.647600E+0 3.206160E-1 7.165990E+1
2.154000E+13 1.778E+15 320 2.300E-4 1.361567E-1 7.552700E+0 3.123340E-1 7.104010E+1
3.162000E+13 1.778E+15 320 2.300E-4 1.221802E-1 6.525200E+0 3.037200E-1 7.033640E+1
4.642000E+13 1.778E+15 320 2.300E-4 1.087922E-1 5.574200E+0 2.947310E-1 6.953810E+1
6.813000E+13 1.778E+15 320 2.300E-4 9.616600E-2 4.707600E+0 2.853210E-1 6.862930E+1
1.000000E+14 1.778E+15 320 2.300E-4 8.444490E-2 3.930200E+0 2.754350E-1 6.759040E+1
