Ew Nt
4.4628801E-1 1.0264761E+17
4.4357267E-1 9.5967683E+16
4.4085732E-1 8.8516362E+16
4.3814196E-1 8.0623574E+16
4.3542660E-1 7.2574190E+16
4.3271125E-1 6.4607308E+16
4.2999590E-1 5.6924549E+16
4.2728055E-1 4.9693116E+16
4.2456519E-1 4.3038548E+16
4.2184985E-1 3.7035654E+16
4.1913449E-1 3.1707284E+16
4.1641913E-1 2.7035672E+16
4.1370379E-1 2.2979079E+16
4.1098843E-1 1.9488146E+16
4.0827308E-1 1.6513232E+16
4.0555772E-1 1.4004122E+16
4.0284238E-1 1.1907772E+16
4.0012702E-1 1.0168258E+16
3.9741167E-1 8.7300334E+15
3.9469632E-1 7.5421640E+15
3.9198096E-1 6.5611201E+15
3.8926561E-1 5.7509233E+15
3.8655026E-1 5.0818207E+15
3.8383490E-1 4.5291842E+15
3.8111955E-1 4.0732154E+15
3.7840420E-1 3.6983638E+15
3.7568885E-1 3.3915952E+15
3.7297350E-1 3.1404430E+15
3.7025814E-1 2.9327579E+15
3.6754279E-1 2.7583189E+15
3.6482744E-1 2.6103861E+15
3.6211208E-1 2.4854252E+15
3.5939673E-1 2.3812592E+15
3.5668138E-1 2.2953350E+15
3.5396603E-1 2.2242709E+15
3.5125067E-1 2.1644401E+15
3.4853532E-1 2.1126698E+15
3.4581997E-1 2.0665160E+15
3.4310462E-1 2.0242299E+15
3.4038926E-1 1.9847444E+15
3.3767391E-1 1.9477413E+15
3.3495856E-1 1.9135781E+15
3.3224321E-1 1.8828776E+15
3.2952785E-1 1.8558626E+15
3.2681250E-1 1.8317975E+15
3.2409715E-1 1.8089402E+15
3.2138179E-1 1.7851880E+15
3.1866644E-1 1.7591405E+15
3.1595109E-1 1.7308773E+15
3.1323574E-1 1.7018254E+15
3.1052038E-1 1.6737127E+15
3.0780503E-1 1.6474035E+15
3.0508968E-1 1.6224798E+15
3.0237433E-1 1.5977615E+15
2.9965897E-1 1.5721386E+15
2.9694362E-1 1.5449222E+15
2.9422827E-1 1.5153615E+15
2.9151292E-1 1.4813902E+15
2.8879756E-1 1.4377469E+15
2.8608221E-1 1.3737618E+15
2.8336686E-1 1.2720026E+15
2.8065151E-1 1.1103032E+15
2.7793615E-1 8.6946811E+14
2.7522080E-1 5.4527359E+14
2.7250545E-1 3.5893096E+14
