T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.204814079E+00 1.220566737E+00 1.232591800E+00 1.244790789E+00 1.258018247E+00 1.272843840E+00 1.290419497E+00 1.310881629E+00 1.334307844E+00
295 1.198114853E+00 1.218906643E+00 1.232807200E+00 1.245193344E+00 1.258294607E+00 1.272595091E+00 1.289777841E+00 1.309820438E+00 1.332686467E+00
300 1.183188365E+00 1.215707697E+00 1.232876863E+00 1.246211806E+00 1.259336759E+00 1.273397318E+00 1.290239904E+00 1.309784491E+00 1.331966561E+00
305 1.151831276E+00 1.207804067E+00 1.231999766E+00 1.247353352E+00 1.261000659E+00 1.275144591E+00 1.291713548E+00 1.310696368E+00 1.332267198E+00
310 1.091679010E+00 1.190234010E+00 1.228429852E+00 1.248013331E+00 1.263098302E+00 1.277429781E+00 1.292902872E+00 1.312447004E+00 1.333618831E+00
315 1.017647800E+00 1.153467993E+00 1.219344917E+00 1.247136322E+00 1.264744066E+00 1.280061086E+00 1.295624361E+00 1.315036722E+00 1.335878663E+00
320 1.018247297E+00 1.088925804E+00 1.199929686E+00 1.243188288E+00 1.265518369E+00 1.282583838E+00 1.298718017E+00 1.318264467E+00 1.338944690E+00
325 1.021083563E+00 1.014675424E+00 1.162522586E+00 1.233186613E+00 1.264584885E+00 1.284548995E+00 1.301780528E+00 1.321829033E+00 1.342490824E+00
330 1.026940830E+00 1.015158992E+00 1.097201862E+00 1.212937181E+00 1.260288250E+00 1.285481485E+00 1.304630120E+00 1.325393518E+00 1.346361574E+00
335 1.036842929E+00 1.017294107E+00 1.012307701E+00 1.175464185E+00 1.250146665E+00 1.284460536E+00 1.306793664E+00 1.328950543E+00 1.350619730E+00
340 1.051833797E+00 1.021609451E+00 1.012582111E+00 1.112512964E+00 1.230087729E+00 1.279980609E+00 1.307650123E+00 1.331976010E+00 1.354745069E+00
