N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.196269887E+00 1.183462186E+00 1.155296687E+00 1.098910593E+00 1.016932340E+00 1.017330494E+00 1.019914301E+00 1.025349330E+00 1.034553101E+00 1.048480084E+00 1.067856927E+00
1.600000000E+01 1.250712920E+00 1.251732172E+00 1.253331143E+00 1.255260652E+00 1.257196064E+00 1.258018044E+00 1.256868625E+00 1.252152291E+00 1.240888878E+00 1.218549951E+00 1.178499649E+00
1.700000000E+01 1.319420837E+00 1.318836033E+00 1.319259138E+00 1.320714158E+00 1.323147680E+00 1.326337189E+00 1.330104078E+00 1.334077751E+00 1.338047035E+00 1.342029819E+00 1.345451377E+00
1.549996187E+01 1.227154011E+00 1.227383332E+00 1.226687532E+00 1.223579138E+00 1.215014941E+00 1.195902533E+00 1.157997432E+00 1.090610734E+00 1.011770990E+00 1.012113286E+00 1.013683538E+00
1.649996187E+01 1.279729546E+00 1.280129970E+00 1.281565000E+00 1.283873057E+00 1.285693153E+00 1.288785222E+00 1.291913095E+00 1.294587585E+00 1.296484901E+00 1.296889823E+00 1.294782658E+00
1.674996808E+01 1.298066361E+00 1.298099924E+00 1.299168807E+00 1.301118168E+00 1.303758389E+00 1.307023358E+00 1.310647899E+00 1.314286458E+00 1.317534264E+00 1.320302278E+00 1.321935014E+00
1.624993176E+01 1.264018410E+00 1.264684187E+00 1.266276739E+00 1.268619416E+00 1.271229920E+00 1.273825774E+00 1.275806325E+00 1.276483836E+00 1.274946423E+00 1.269530828E+00 1.257539530E+00
1.574996808E+01 1.238640390E+00 1.239548240E+00 1.240735471E+00 1.241494889E+00 1.240813258E+00 1.236891320E+00 1.226826394E+00 1.205440984E+00 1.165471064E+00 1.097612701E+00 1.009875440E+00
1.524993176E+01 1.214949110E+00 1.211885193E+00 1.204964860E+00 1.188847531E+00 1.155010258E+00 1.089959763E+00 1.014043165E+00 1.014504011E+00 1.016612911E+00 1.020875662E+00 1.027969185E+00
