T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.220103875E+00 1.235257941E+00 1.248711666E+00 1.263025423E+00 1.278689631E+00 1.296099229E+00 1.316186962E+00 1.338810734E+00 1.363677179E+00
295 1.216691112E+00 1.233357222E+00 1.247601153E+00 1.261720643E+00 1.277139229E+00 1.294046766E+00 1.313919607E+00 1.336486529E+00 1.361293792E+00
300 1.210686061E+00 1.231719780E+00 1.247014301E+00 1.261328941E+00 1.276439585E+00 1.292991105E+00 1.312568924E+00 1.334858386E+00 1.359356656E+00
305 1.198826260E+00 1.228802059E+00 1.246677525E+00 1.261574593E+00 1.276639812E+00 1.292982497E+00 1.312183996E+00 1.333965440E+00 1.358105393E+00
310 1.175563411E+00 1.222603249E+00 1.245764785E+00 1.262196744E+00 1.277716672E+00 1.293772164E+00 1.311621441E+00 1.333852562E+00 1.357692148E+00
315 1.132363640E+00 1.209774218E+00 1.243118946E+00 1.262651926E+00 1.278998568E+00 1.295309704E+00 1.312817604E+00 1.334667641E+00 1.358117453E+00
320 1.060217848E+00 1.183334957E+00 1.236825123E+00 1.262333407E+00 1.280382191E+00 1.297300215E+00 1.314766978E+00 1.336363019E+00 1.359437183E+00
325 1.023690697E+00 1.138063777E+00 1.223499208E+00 1.259834159E+00 1.281519671E+00 1.299476641E+00 1.317194424E+00 1.338747722E+00 1.361442461E+00
330 1.024842205E+00 1.064412375E+00 1.197803386E+00 1.253600936E+00 1.281615313E+00 1.301653593E+00 1.320043804E+00 1.341620335E+00 1.364120796E+00
335 1.028243452E+00 1.019925650E+00 1.151910267E+00 1.240313641E+00 1.279613005E+00 1.303359665E+00 1.323017286E+00 1.345060715E+00 1.367628321E+00
340 1.034345243E+00 1.020761687E+00 1.079717898E+00 1.215193681E+00 1.273634837E+00 1.303819891E+00 1.325732452E+00 1.348668051E+00 1.371553796E+00
