T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.196747335E+00 1.215222413E+00 1.227398921E+00 1.238912965E+00 1.251039646E+00 1.264421495E+00 1.280232592E+00 1.298692400E+00 1.320178208E+00
295 1.184343828E+00 1.212262534E+00 1.227640843E+00 1.239802605E+00 1.252026221E+00 1.265043677E+00 1.280579612E+00 1.298664905E+00 1.319529479E+00
300 1.157023044E+00 1.205596131E+00 1.227007407E+00 1.240992137E+00 1.253603851E+00 1.266600918E+00 1.281967388E+00 1.299675546E+00 1.319886776E+00
305 1.102143486E+00 1.190020491E+00 1.224056788E+00 1.241788527E+00 1.255529317E+00 1.268920020E+00 1.284237551E+00 1.301573322E+00 1.321279217E+00
310 1.016980075E+00 1.157219394E+00 1.215831359E+00 1.241206081E+00 1.257486925E+00 1.271522768E+00 1.286032130E+00 1.304172376E+00 1.323657627E+00
315 1.017297054E+00 1.093855196E+00 1.197382174E+00 1.237496232E+00 1.258373428E+00 1.274132395E+00 1.289113989E+00 1.307409597E+00 1.326803241E+00
320 1.019776522E+00 1.014075251E+00 1.160657929E+00 1.227847634E+00 1.257361465E+00 1.276158317E+00 1.292251371E+00 1.311022851E+00 1.330540974E+00
325 1.025077317E+00 1.014467831E+00 1.095054678E+00 1.207221285E+00 1.252908332E+00 1.276929984E+00 1.294960837E+00 1.314668934E+00 1.334502082E+00
330 1.034115797E+00 1.016489268E+00 1.011796800E+00 1.168520493E+00 1.242123447E+00 1.275566959E+00 1.296929032E+00 1.317947213E+00 1.338478028E+00
335 1.047855268E+00 1.020638387E+00 1.012082621E+00 1.102481392E+00 1.220608311E+00 1.270458904E+00 1.297458744E+00 1.320774700E+00 1.342489316E+00
340 1.067038943E+00 1.027588534E+00 1.013581584E+00 1.009899920E+00 1.181863041E+00 1.258990466E+00 1.295560074E+00 1.322505831E+00 1.345964717E+00
