fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_315 001_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.191631984E-14 1.000000000E+20 1.206975041E+00 1.314005254E-15 1.600721441E-04 
001_315_SRH 001_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.425724241E-15 1.000000000E+20 1.226928702E+00 1.228845698E-15 3.114948796E-04 
002_315 002_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.476566692E-14 1.000000000E+20 1.213300628E+00 1.885414364E-15 1.931850193E-04 
002_315_SRH 002_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.315036652E-15 1.000000000E+20 1.227249061E+00 1.801952716E-15 3.155358107E-04 
003_315 003_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.882391472E-14 1.000000000E+20 1.218061309E+00 2.723053203E-15 2.251843012E-04 
003_315_SRH 003_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.343029856E-14 1.000000000E+20 1.227704622E+00 2.641277787E-15 3.214239436E-04 
004_315 004_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.453142264E-14 1.000000000E+20 1.221738221E+00 3.949363122E-15 2.557236199E-04 
004_315_SRH 004_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.921748623E-14 1.000000000E+20 1.228343772E+00 3.869449618E-15 3.299750560E-04 
005_315 005_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.242132192E-14 1.000000000E+20 1.224735911E+00 5.742442890E-15 2.856277255E-04 
005_315_SRH 005_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.721606030E-14 1.000000000E+20 1.229223414E+00 5.664740891E-15 3.423338025E-04 
006_315 006_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.308364532E-14 1.000000000E+20 1.227378601E+00 8.360893935E-15 3.167799473E-04 
006_315_SRH 006_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.802204752E-14 1.000000000E+20 1.230402656E+00 8.285899091E-15 3.600732320E-04 
007_315 007_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.708936962E-14 1.000000000E+20 1.229908183E+00 1.217994289E-14 3.519212798E-04 
007_315_SRH 007_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.221020671E-14 1.000000000E+20 1.231929403E+00 1.210824452E-14 3.852908095E-04 
008_315 008_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.488719673E-14 1.000000000E+20 1.232480666E+00 1.774462361E-14 3.944640486E-04 
008_315_SRH 008_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.022831138E-14 1.000000000E+20 1.233820249E+00 1.767681045E-14 4.206639766E-04 
009_315 009_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.672644333E-14 1.000000000E+20 1.235158179E+00 2.584898239E-14 4.483070267E-04 
009_315_SRH 009_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.231794238E-14 1.000000000E+20 1.236038863E+00 2.578551763E-14 4.694092505E-04 
010_315 010_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.226881166E-13 1.000000000E+20 1.237911702E+00 3.765452411E-14 5.175722290E-04 
010_315_SRH 010_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.185454397E-13 1.000000000E+20 1.238486780E+00 3.759562495E-14 5.350785304E-04 
011_315 011_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.528640176E-13 1.000000000E+20 1.240796815E+00 5.488573103E-14 6.077311380E-04 
011_315_SRH 011_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.489849329E-13 1.000000000E+20 1.241126291E+00 5.482593770E-14 6.222991711E-04 
012_315 012_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.875752222E-13 1.000000000E+20 1.243989464E+00 8.013555639E-14 7.184429845E-04 
012_315_SRH 012_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.839660804E-13 1.000000000E+20 1.244415724E+00 8.011879559E-14 7.298154952E-04 
013_315 013_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.277629663E-13 1.000000000E+20 1.246647133E+00 1.170107898E-13 8.502496611E-04 
013_315_SRH 013_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.243647259E-13 1.000000000E+20 1.246885112E+00 1.169857860E-13 8.613219915E-04 
014_315 014_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.749621154E-13 1.000000000E+20 1.251031196E+00 1.708961521E-13 1.012955883E-03 
014_315_SRH 014_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.717998210E-13 1.000000000E+20 1.251698278E+00 1.709047348E-13 1.023403660E-03 
015_315 015_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.316469172E-13 1.000000000E+20 1.261271836E+00 2.509826168E-13 1.222819199E-03 
015_315_SRH 015_315_srh.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.285599181E-13 1.000000000E+20 1.261344374E+00 2.509426138E-13 1.232351165E-03 
016_315 016_315.dat 315 36.81 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.978087134E-13 1.000000000E+20 1.262707110E+00 3.670262084E-13 1.441216791E-03 
