i1.dat - 19.4.2024  :34498000
T=294.02

i2.dat - 19.4.2024  :34534000
T=294.00

i3.dat - 19.4.2024  :34564000
T=293.99

i4.dat - 19.4.2024  :34594000
T=293.97

cprpf1Mn1.dat - 22.4.2024  :32648000
T=290.84 f=1000000 Vm=0.01 Im=10

cprpf1Mn2.dat - 22.4.2024  :32742000
T=290.87 f=1000000 Vm=0.01 Im=10

cprp100fn1.dat - 22.4.2024  :32836000
T=290.89 f=100000 Vm=0.01 Im=10

cprp100fn2.dat - 22.4.2024  :32928000
T=290.90 f=100000 Vm=0.01 Im=10

cprp10fn1.dat - 22.4.2024  :33024000
T=290.93 f=10000 Vm=0.01 Im=10

cprp10fn2.dat - 22.4.2024  :33118000
T=290.95 f=10000 Vm=0.01 Im=10

cprpf1Mn3.dat - 22.4.2024  :33238000
T=291.04 f=1000000 Vm=0.01 Im=10

cprpf1Mn4.dat - 22.4.2024  :33332000
T=291.05 f=1000000 Vm=0.01 Im=10

cprp100fn3.dat - 22.4.2024  :33426000
T=291.08 f=100000 Vm=0.01 Im=10

cprp100fn4.dat - 22.4.2024  :33518000
T=291.16 f=100000 Vm=0.01 Im=10

cprp10fn3.dat - 22.4.2024  :33614000
T=291.20 f=10000 Vm=0.01 Im=10

cprp10fn4.dat - 22.4.2024  :33706000
T=291.24 f=10000 Vm=0.01 Im=10

cprp0Vn1.dat - 22.4.2024  :33992000
T=291.31 f=1000000 Vm=0.01 Im=10

cprp0V4n1.dat - 22.4.2024  :34246000
T=291.51 f=1000000 Vb=0.4 Vm=0.01 Im=10

rrm1V2n1.dat - 22.4.2024  :34412000
T=291.54 f=1000000 Vb=-1.2 Vm=0.01 Im=10

rrm1Vn1.dat - 22.4.2024  :34552000
T=291.57 f=1000000 Vb=-1 Vm=0.01 Im=10

rrm0V8n1.dat - 22.4.2024  :34694000
T=291.66 f=1000000 Vb=-0.8 Vm=0.01 Im=10

rrm0V6n1.dat - 22.4.2024  :34834000
T=291.69 f=1000000 Vb=-0.6 Vm=0.01 Im=10

rrm0V4n1.dat - 22.4.2024  :34976000
T=291.72 f=1000000 Vb=-0.4 Vm=0.01 Im=10

rrm0V2n1.dat - 22.4.2024  :35116000
T=291.82 f=1000000 Vb=-0.2 Vm=0.01 Im=10

rr2V22E-16n1.dat - 22.4.2024  :35258000
T=291.96 f=1000000 Vm=0.01 Im=10

rr0V2n1.dat - 22.4.2024  :35400000
T=291.97 f=1000000 Vb=0.2 Vm=0.01 Im=10

rr0V4n1.dat - 22.4.2024  :35540000
T=292.01 f=1000000 Vb=0.4 Vm=0.01 Im=10

