T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
340 001_340 34.101 3.874170E-1 3.510991E-1 7.441650E+1 2.024450E+1 3.151660E-1 3.211721E-1 5.000000E-1 1.000000E+10 1.000000E+10 3.300E-4 5.623E+16
340 002_340 34.101 3.872650E-1 3.502999E-1 7.441010E+1 2.018880E+1 3.150290E-1 3.204273E-1 5.000000E-1 1.468000E+10 1.468000E+10 3.300E-4 5.623E+16
340 003_340 34.101 3.870470E-1 3.491475E-1 7.440070E+1 2.010860E+1 3.148340E-1 3.193514E-1 5.000000E-1 2.154000E+10 2.154000E+10 3.300E-4 5.623E+16
340 004_340 34.101 3.867360E-1 3.474990E-1 7.438730E+1 1.999390E+1 3.145410E-1 3.178260E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.300E-4 5.623E+16
340 005_340 34.101 3.862950E-1 3.451669E-1 7.436800E+1 1.983190E+1 3.141500E-1 3.156433E-1 5.000000E-1 4.642000E+10 4.642000E+10 3.300E-4 5.623E+16
340 006_340 34.101 3.856810E-1 3.419181E-1 7.434060E+1 1.960680E+1 3.135840E-1 3.126239E-1 5.000000E-1 6.813000E+10 6.813000E+10 3.300E-4 5.623E+16
340 007_340 34.101 3.848420E-1 3.374854E-1 7.430220E+1 1.930060E+1 3.128030E-1 3.085098E-1 5.000000E-1 1.000000E+11 1.000000E+11 3.300E-4 5.623E+16
340 008_340 34.101 3.837260E-1 3.315981E-1 7.424960E+1 1.889550E+1 3.117680E-1 3.030374E-1 5.000000E-1 1.468000E+11 1.468000E+11 3.300E-4 5.623E+16
340 009_340 34.101 3.822830E-1 3.240351E-1 7.417940E+1 1.837770E+1 3.104200E-1 2.960131E-1 5.000000E-1 2.154000E+11 2.154000E+11 3.300E-4 5.623E+16
340 010_340 34.101 3.804790E-1 3.146862E-1 7.408860E+1 1.774150E+1 3.087400E-1 2.873205E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.300E-4 5.623E+16
340 011_340 34.101 3.782150E-1 3.035885E-1 7.399090E+1 1.699160E+1 3.066890E-1 2.770154E-1 5.000000E-1 4.642000E+11 4.642000E+11 3.300E-4 5.623E+16
340 012_340 34.101 3.755580E-1 2.909075E-1 7.387090E+1 1.614120E+1 3.042480E-1 2.652633E-1 5.000000E-1 6.813000E+11 6.813000E+11 3.300E-4 5.623E+16
340 013_340 34.101 3.725340E-1 2.768624E-1 7.372070E+1 1.520720E+1 3.014550E-1 2.522297E-1 5.000000E-1 1.000000E+12 1.000000E+12 3.300E-4 5.623E+16
340 014_340 34.101 3.690770E-1 2.616522E-1 7.354770E+1 1.420500E+1 2.982520E-1 2.381373E-1 5.000000E-1 1.468000E+12 1.468000E+12 3.300E-4 5.623E+16
340 015_340 34.101 3.651030E-1 2.454380E-1 7.336000E+1 1.314760E+1 2.946390E-1 2.231138E-1 5.000000E-1 2.154000E+12 2.154000E+12 3.300E-4 5.623E+16
340 016_340 34.101 3.607220E-1 2.283830E-1 7.312440E+1 1.204840E+1 2.905570E-1 2.073331E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.300E-4 5.623E+16
340 017_340 34.101 3.557150E-1 2.107011E-1 7.287590E+1 1.092410E+1 2.860060E-1 1.909756E-1 5.000000E-1 4.642000E+12 4.642000E+12 3.300E-4 5.623E+16
340 018_340 34.101 3.502730E-1 1.926695E-1 7.256720E+1 9.794700E+0 2.809670E-1 1.743030E-1 5.000000E-1 6.813000E+12 6.813000E+12 3.300E-4 5.623E+16
340 019_340 34.101 3.441640E-1 1.746075E-1 7.224060E+1 8.682400E+0 2.754000E-1 1.576321E-1 5.000000E-1 1.000000E+13 1.000000E+13 3.300E-4 5.623E+16
340 020_340 34.101 3.375660E-1 1.568435E-1 7.185460E+1 7.608700E+0 2.693460E-1 1.412439E-1 5.000000E-1 1.468000E+13 1.468000E+13 3.300E-4 5.623E+16
340 021_340 34.101 3.304600E-1 1.396861E-1 7.140930E+1 6.592600E+0 2.627830E-1 1.254382E-1 5.000000E-1 2.154000E+13 2.154000E+13 3.300E-4 5.623E+16
340 022_340 34.101 3.227460E-1 1.234016E-1 7.092320E+1 5.649400E+0 2.557520E-1 1.104461E-1 5.000000E-1 3.162000E+13 3.162000E+13 3.300E-4 5.623E+16
340 023_340 34.101 3.145380E-1 1.081997E-1 7.036610E+1 4.789500E+0 2.482320E-1 9.647263E-2 5.000000E-1 4.642000E+13 4.642000E+13 3.300E-4 5.623E+16
340 024_340 34.101 3.058450E-1 9.422599E-2 6.972890E+1 4.019000E+0 2.402440E-1 8.364353E-2 5.000000E-1 6.813000E+13 6.813000E+13 3.300E-4 5.623E+16
340 025_340 34.101 2.966660E-1 8.156248E-2 6.900020E+1 3.339200E+0 2.318070E-1 7.202476E-2 5.000000E-1 1.000000E+14 1.000000E+14 3.300E-4 5.623E+16
