fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
0DT0 13:21:58 340.5 34.05 1.000E+000 5.706E-001 1.617E-008 1.000E+012 2.894E+000 4.067E-005 2.305E-003 
0DT1 13:23:56 340.5 34.05 1.000E+000 5.818E-001 1.644E-008 1.000E+012 2.916E+000 4.155E-005 3.041E-003 
0DT2 13:25:54 340.5 34.05 1.000E+000 5.634E-001 1.631E-008 1.000E+012 2.908E+000 4.127E-005 1.780E-003 
0DT3 13:28:16 340.5 34.05 1.000E+000 5.939E-001 1.664E-008 1.000E+012 2.917E+000 4.168E-005 1.367E-003 
0DT4 13:30:06 340.5 34.05 1.000E+000 6.025E-001 1.660E-008 1.000E+012 2.908E+000 4.125E-005 2.179E-003 
0DT5 13:32:08 340.5 34.05 1.000E+000 5.710E-001 1.642E-008 1.000E+012 2.905E+000 4.123E-005 3.041E-003 
0DT6 13:33:50 340.5 34.05 1.000E+000 6.016E-001 1.677E-008 1.000E+012 2.927E+000 4.194E-005 2.177E-003 
0DT7 13:35:48 340.5 34.05 1.000E+000 5.895E-001 1.651E-008 1.000E+012 2.908E+000 4.142E-005 1.866E-003 
0DT8 13:37:40 340.5 34.05 1.000E+000 5.548E-001 1.615E-008 1.000E+012 2.901E+000 4.120E-005 3.202E-003 
0DT9 13:39:38 340.5 34.05 1.000E+000 6.128E-001 1.674E-008 1.000E+012 2.922E+000 4.182E-005 1.913E-003 
