Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.230391005E+00 1.161730321E+00 6.866068400E-02 1.176168569E+00 1.129387671E+00 4.678089800E-02
1.468000E+10 1.230433547E+00 1.162074781E+00 6.835876600E-02 1.188875097E+00 1.136754489E+00 5.212060800E-02
2.154000E+10 1.230496080E+00 1.162572142E+00 6.792393800E-02 1.200381345E+00 1.143157698E+00 5.722364700E-02
3.162000E+10 1.230586690E+00 1.163282391E+00 6.730429900E-02 1.209134772E+00 1.149422327E+00 5.971244500E-02
4.642000E+10 1.230718098E+00 1.164289535E+00 6.642856300E-02 1.215631050E+00 1.154480927E+00 6.115012300E-02
6.813000E+10 1.230907439E+00 1.165689934E+00 6.521750500E-02 1.220394335E+00 1.158780214E+00 6.161412100E-02
1.000000E+11 1.231177600E+00 1.167598784E+00 6.357881600E-02 1.223899176E+00 1.162736495E+00 6.116268100E-02
1.468000E+11 1.231558767E+00 1.170123064E+00 6.143570300E-02 1.226542072E+00 1.166696114E+00 5.984595800E-02
2.154000E+11 1.232087845E+00 1.172069578E+00 6.001826700E-02 1.228639994E+00 1.170911644E+00 5.772835000E-02
3.162000E+11 1.232804781E+00 1.173183200E+00 5.962158100E-02 1.230439423E+00 1.172676097E+00 5.776332600E-02
4.642000E+11 1.233746644E+00 1.178972509E+00 5.477413500E-02 1.232125417E+00 1.177786176E+00 5.433924100E-02
6.813000E+11 1.234935283E+00 1.182426614E+00 5.250866900E-02 1.233824588E+00 1.182196705E+00 5.162788300E-02
1.000000E+12 1.236362495E+00 1.183943816E+00 5.241867900E-02 1.235601636E+00 1.183728824E+00 5.187281200E-02
1.468000E+12 1.237932566E+00 1.187352655E+00 5.057991100E-02 1.237228542E+00 1.186946325E+00 5.028221700E-02
2.154000E+12 1.239801757E+00 1.191484851E+00 4.831690600E-02 1.238410663E+00 1.191198438E+00 4.721222500E-02
3.162000E+12 1.241389887E+00 1.194849764E+00 4.654012300E-02 1.240364692E+00 1.194576988E+00 4.578770400E-02
4.642000E+12 1.242842335E+00 1.198146666E+00 4.469566900E-02 1.242132137E+00 1.198005095E+00 4.412704200E-02
6.813000E+12 1.249146077E+00 1.204347222E+00 4.479885500E-02 1.249212908E+00 1.204045246E+00 4.516766200E-02
1.000000E+13 1.250511080E+00 1.208650862E+00 4.186021800E-02 1.250371848E+00 1.208579602E+00 4.179224600E-02
