Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.199771843E+00 1.138791142E+00 6.098070100E-02 1.166093435E+00 1.128222350E+00 3.787108500E-02
1.468000E+10 1.199777919E+00 1.139063606E+00 6.071431300E-02 1.170253978E+00 1.131659949E+00 3.859402900E-02
2.154000E+10 1.199786598E+00 1.139448723E+00 6.033787500E-02 1.177124448E+00 1.134296504E+00 4.282794400E-02
3.162000E+10 1.199799177E+00 1.139983491E+00 5.981568600E-02 1.182150874E+00 1.136412465E+00 4.573840900E-02
4.642000E+10 1.199817388E+00 1.140707793E+00 5.910959500E-02 1.186326840E+00 1.138237788E+00 4.808905200E-02
6.813000E+10 1.199843602E+00 1.141658510E+00 5.818509200E-02 1.187455111E+00 1.139950983E+00 4.750412800E-02
1.000000E+11 1.199881182E+00 1.142858043E+00 5.702313900E-02 1.194066908E+00 1.141677172E+00 5.238973600E-02
1.468000E+11 1.199934519E+00 1.144296842E+00 5.563767700E-02 1.198709150E+00 1.143479465E+00 5.522968500E-02
2.154000E+11 1.200008978E+00 1.146456604E+00 5.355237400E-02 1.199173715E+00 1.145890029E+00 5.328368600E-02
3.162000E+11 1.200110977E+00 1.148794108E+00 5.131686900E-02 1.199542323E+00 1.148401280E+00 5.114104300E-02
4.642000E+11 1.200246911E+00 1.150194673E+00 5.005223800E-02 1.199860217E+00 1.149922131E+00 4.993808600E-02
6.813000E+11 1.200421381E+00 1.151602325E+00 4.881905600E-02 1.200158728E+00 1.151414018E+00 4.874471000E-02
1.000000E+12 1.200635320E+00 1.153199712E+00 4.743560800E-02 1.200457107E+00 1.153061249E+00 4.739585800E-02
1.468000E+12 1.200883379E+00 1.160390963E+00 4.049241600E-02 1.200762576E+00 1.159742585E+00 4.101999100E-02
2.154000E+12 1.211663788E+00 1.166101688E+00 4.556210000E-02 1.208143111E+00 1.166014976E+00 4.212813500E-02
3.162000E+12 1.212079128E+00 1.167059462E+00 4.501966600E-02 1.212018335E+00 1.166772944E+00 4.524539100E-02
4.642000E+12 1.212508333E+00 1.167741446E+00 4.476688700E-02 1.212466957E+00 1.167606957E+00 4.486000000E-02
6.813000E+12 1.212746463E+00 1.168296144E+00 4.445031900E-02 1.212718566E+00 1.168327039E+00 4.439152700E-02
1.000000E+13 1.225559376E+00 1.158143651E+00 6.741572500E-02 1.223980117E+00 1.158168545E+00 6.581157200E-02
