Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.234534190E+00 1.162136222E+00 7.239796800E-02 1.172420720E+00 1.130064745E+00 4.235597500E-02
1.468000E+10 1.234589454E+00 1.162498938E+00 7.209051600E-02 1.186367593E+00 1.139693713E+00 4.667388000E-02
2.154000E+10 1.234670313E+00 1.163025533E+00 7.164478000E-02 1.199414363E+00 1.144098626E+00 5.531573700E-02
3.162000E+10 1.234788456E+00 1.163780371E+00 7.100808500E-02 1.209499680E+00 1.150281173E+00 5.921850700E-02
4.642000E+10 1.234958623E+00 1.164851137E+00 7.010748600E-02 1.217078852E+00 1.155303327E+00 6.177552500E-02
6.813000E+10 1.235203707E+00 1.166354739E+00 6.884896800E-02 1.222694275E+00 1.159629591E+00 6.306468400E-02
1.000000E+11 1.235553858E+00 1.168417018E+00 6.713684000E-02 1.226865943E+00 1.163683084E+00 6.318285900E-02
1.468000E+11 1.236047471E+00 1.171179625E+00 6.486784600E-02 1.230043348E+00 1.167839775E+00 6.220357300E-02
2.154000E+11 1.236731841E+00 1.174744117E+00 6.198772400E-02 1.232595508E+00 1.172377807E+00 6.021770100E-02
3.162000E+11 1.237657554E+00 1.175641141E+00 6.201641300E-02 1.234812937E+00 1.175288869E+00 5.952406800E-02
4.642000E+11 1.238871473E+00 1.181341372E+00 5.753010100E-02 1.236916652E+00 1.180173345E+00 5.674330700E-02
6.813000E+11 1.240400246E+00 1.184822188E+00 5.557805800E-02 1.239057047E+00 1.184670808E+00 5.438623900E-02
1.000000E+12 1.242231488E+00 1.188055438E+00 5.417605000E-02 1.241308352E+00 1.187485069E+00 5.382328300E-02
1.468000E+12 1.244451170E+00 1.193379548E+00 5.107162200E-02 1.243332269E+00 1.192969471E+00 5.036279800E-02
2.154000E+12 1.246405036E+00 1.198750423E+00 4.765461300E-02 1.245941739E+00 1.198459787E+00 4.748195200E-02
3.162000E+12 1.248670063E+00 1.203326490E+00 4.534357300E-02 1.248351235E+00 1.203108086E+00 4.524314900E-02
4.642000E+12 1.250580160E+00 1.207300533E+00 4.327962700E-02 1.249805114E+00 1.207153320E+00 4.265179400E-02
6.813000E+12 1.252751472E+00 1.210795308E+00 4.195616400E-02 1.252708855E+00 1.210693507E+00 4.201534800E-02
1.000000E+13 1.259222635E+00 1.213294428E+00 4.592820700E-02 1.259113257E+00 1.213223520E+00 4.588973700E-02
