N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.209438206E+00 1.208822104E+00 1.208305077E+00 1.207816712E+00
1.600000000E+01 1.245853238E+00 1.245954882E+00 1.246098754E+00 1.245690415E+00
1.700000000E+01 1.291856379E+00 1.291433087E+00 1.291769682E+00 1.292372486E+00
1.549996187E+01 1.224488240E+00 1.224249139E+00 1.223959123E+00 1.224048796E+00
1.649996187E+01 1.259146361E+00 1.259277950E+00 1.259366494E+00 1.259419770E+00
1.674996808E+01 1.272085490E+00 1.272092403E+00 1.272259783E+00 1.272125971E+00
1.624993176E+01 1.252273681E+00 1.252560091E+00 1.252589528E+00 1.252603479E+00
1.574996808E+01 1.235249636E+00 1.235367422E+00 1.235204436E+00 1.235018532E+00
1.524993176E+01 1.216791595E+00 1.216372235E+00 1.215927257E+00 1.215877839E+00
