N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.198224783E+00 1.195266657E+00 1.192577324E+00 1.190234545E+00
1.600000000E+01 1.219364200E+00 1.216725035E+00 1.214789539E+00 1.212567890E+00
1.700000000E+01 1.243901509E+00 1.242552981E+00 1.242380022E+00 1.242656607E+00
1.549996187E+01 1.206972191E+00 1.204039074E+00 1.201319905E+00 1.199405969E+00
1.649996187E+01 1.221705859E+00 1.219678114E+00 1.218287835E+00 1.217210658E+00
1.674996808E+01 1.228830557E+00 1.227312737E+00 1.226506438E+00 1.225654039E+00
1.624993176E+01 1.220576301E+00 1.218334586E+00 1.216512823E+00 1.215022247E+00
1.574996808E+01 1.213452787E+00 1.210801762E+00 1.208302041E+00 1.206135914E+00
1.524993176E+01 1.202833123E+00 1.199837322E+00 1.197187572E+00 1.195165388E+00
