N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.199075707E+00 1.196459150E+00 1.194099037E+00 1.192106518E+00
1.600000000E+01 1.222625657E+00 1.220948240E+00 1.219897024E+00 1.218599904E+00
1.700000000E+01 1.256552418E+00 1.256027493E+00 1.256355878E+00 1.256900600E+00
1.549996187E+01 1.208518230E+00 1.206055558E+00 1.203898693E+00 1.202564136E+00
1.649996187E+01 1.228863942E+00 1.228225917E+00 1.227959397E+00 1.227811666E+00
1.674996808E+01 1.238835192E+00 1.238582911E+00 1.238646279E+00 1.238440680E+00
1.624993176E+01 1.225440387E+00 1.224416415E+00 1.223726339E+00 1.223241559E+00
1.574996808E+01 1.215717184E+00 1.213704928E+00 1.211942882E+00 1.210519617E+00
1.524993176E+01 1.203949263E+00 1.201328295E+00 1.199128487E+00 1.197529711E+00
