T d154 d184 d214 d244
d 150 180 210 240
290 1.445250000E-03 1.355965000E-03 1.300419000E-03 1.263238000E-03
295 1.436185000E-03 1.351176000E-03 1.319431000E-03 1.301855000E-03
300 1.452044000E-03 1.378182000E-03 1.382426000E-03 1.339972000E-03
305 1.578806000E-03 1.512327000E-03 1.496461000E-03 1.502598000E-03
310 1.783174000E-03 1.725986000E-03 1.687841000E-03 1.713759000E-03
315 2.071105000E-03 1.993095000E-03 1.956768000E-03 1.962362000E-03
320 2.492437000E-03 2.379413000E-03 2.342640000E-03 2.319664000E-03
325 2.934211000E-03 2.855207000E-03 2.817250000E-03 2.788735000E-03
330 3.416345000E-03 3.374735000E-03 3.332922000E-03 3.292877000E-03
335 4.068122000E-03 4.011356000E-03 3.960945000E-03 3.913101000E-03
340 4.797094000E-03 4.721129000E-03 4.654330000E-03 4.588845000E-03
