T d154 d184 d214 d244
d 150 180 210 240
290 4.976777000E-03 4.611466000E-03 4.381356000E-03 4.222930000E-03
295 5.288609000E-03 5.000400000E-03 4.898099000E-03 4.799291000E-03
300 5.749166000E-03 5.548153000E-03 5.445108000E-03 5.540242000E-03
305 6.621587000E-03 6.494164000E-03 6.440753000E-03 6.715142000E-03
310 7.806553000E-03 7.755953000E-03 7.741219000E-03 8.086320000E-03
315 9.461279000E-03 9.228457000E-03 9.241843000E-03 9.289247000E-03
320 1.167381800E-02 1.112869400E-02 1.115337000E-02 1.120546400E-02
325 1.367739800E-02 1.332785800E-02 1.334458900E-02 1.336771400E-02
330 1.558390900E-02 1.611457600E-02 1.556773500E-02 1.550683600E-02
335 1.832230200E-02 1.822843000E-02 1.810904300E-02 1.796874900E-02
340 2.124241500E-02 2.099288400E-02 2.073045800E-02 2.044937500E-02
