N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 7.038000000E-06 5.968000000E-06 5.013000000E-06 4.038000000E-06 2.757000000E-06 6.870000000E-07 -2.653000000E-06 6.257000000E-06 6.984000000E-06 8.677000000E-06 1.186200000E-05
1.600000000E+01 1.111700000E-04 9.888800000E-05 8.715600000E-05 7.664800000E-05 6.779800000E-05 6.093900000E-05 5.601300000E-05 5.327000000E-05 5.237400000E-05 5.303000000E-05 5.463700000E-05
1.700000000E+01 1.469117000E-03 1.412075000E-03 1.340344000E-03 1.242078000E-03 1.141350000E-03 1.036270000E-03 9.329990000E-04 8.378630000E-04 7.552850000E-04 6.892090000E-04 6.418470000E-04
1.549996187E+01 2.859400000E-05 2.485300000E-05 2.166900000E-05 1.910700000E-05 1.717800000E-05 1.583200000E-05 1.483300000E-05 1.376900000E-05 1.186400000E-05 7.975000000E-06 9.169999999E-07
1.649996187E+01 4.182150000E-04 3.855560000E-04 3.502540000E-04 3.141310000E-04 2.794040000E-04 2.479220000E-04 2.212780000E-04 2.006530000E-04 1.864860000E-04 1.788770000E-04 1.775130000E-04
1.674996808E+01 7.941980000E-04 7.477280000E-04 6.923480000E-04 6.312450000E-04 5.688350000E-04 5.094300000E-04 4.547900000E-04 4.081090000E-04 3.709390000E-04 3.447990000E-04 3.305620000E-04
1.624993176E+01 2.167870000E-04 1.960610000E-04 1.750050000E-04 1.550010000E-04 1.368870000E-04 1.216960000E-04 1.097320000E-04 1.014790000E-04 9.710000000E-05 9.626200000E-05 9.867600000E-05
1.574996808E+01 5.656100000E-05 4.964200000E-05 4.337700000E-05 3.814000000E-05 3.397800000E-05 3.105600000E-05 2.922300000E-05 2.831300000E-05 2.798100000E-05 2.734400000E-05 2.546400000E-05
1.524993176E+01 1.431300000E-05 1.234100000E-05 1.072500000E-05 9.421000000E-06 8.328000000E-06 7.192000000E-06 5.544000000E-06 2.683000000E-06 -2.157000000E-06 8.749000000E-06 9.533000000E-06
