N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 7.433500000E-05 6.272600000E-05 5.649400000E-05 5.040800000E-05
1.600000000E+01 2.947940000E-04 2.589020000E-04 2.505110000E-04 2.366050000E-04
1.700000000E+01 8.277270000E-04 7.960170000E-04 7.839060000E-04 1.016222000E-03
1.549996187E+01 1.655620000E-04 1.417710000E-04 1.300660000E-04 1.153790000E-04
1.649996187E+01 4.652390000E-04 4.411110000E-04 4.265480000E-04 4.230400000E-04
1.674996808E+01 6.116510000E-04 5.888620000E-04 5.856800000E-04 5.888160000E-04
1.624993176E+01 3.727170000E-04 3.348380000E-04 3.170760000E-04 3.091960000E-04
1.574996808E+01 2.263230000E-04 2.024440000E-04 1.839250000E-04 1.683500000E-04
1.524993176E+01 1.150480000E-04 9.782400000E-05 8.666500000E-05 8.186000000E-05
