N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 7.736000000E-05 6.164500000E-05 5.111300000E-05 4.345300000E-05
1.600000000E+01 5.100090000E-04 4.885880000E-04 4.748830000E-04 4.648820000E-04
1.700000000E+01 1.593976000E-03 1.575288000E-03 1.559022000E-03 1.555799000E-03
1.549996187E+01 1.751170000E-04 1.626170000E-04 1.552120000E-04 1.508650000E-04
1.649996187E+01 9.438990000E-04 9.193120000E-04 8.981420000E-04 8.845500000E-04
1.674996808E+01 1.233745000E-03 1.207317000E-03 1.188786000E-03 1.173959000E-03
1.624993176E+01 7.048490000E-04 6.808300000E-04 6.634870000E-04 6.518460000E-04
1.574996808E+01 3.449560000E-04 3.276120000E-04 3.171200000E-04 3.089150000E-04
1.524993176E+01 -5.424100000E-05 -5.821900000E-05 4.456600000E-05 3.737900000E-05
