X Y Yfit
2.060E-1 5.533E-7 5.442E-7
2.160E-1 5.915E-7 5.844E-7
2.270E-1 6.288E-7 6.296E-7
2.360E-1 6.690E-7 6.675E-7
2.460E-1 7.093E-7 7.105E-7
2.560E-1 7.535E-7 7.543E-7
2.670E-1 7.968E-7 8.035E-7
2.760E-1 8.421E-7 8.445E-7
2.860E-1 8.853E-7 8.909E-7
2.960E-1 9.336E-7 9.381E-7
3.070E-1 9.829E-7 9.910E-7
3.160E-1 1.033E-6 1.035E-6
3.270E-1 1.078E-6 1.090E-6
3.370E-1 1.133E-6 1.140E-6
3.470E-1 1.183E-6 1.191E-6
3.570E-1 1.235E-6 1.243E-6
3.660E-1 1.291E-6 1.291E-6
3.770E-1 1.348E-6 1.349E-6
3.870E-1 1.401E-6 1.403E-6
3.970E-1 1.458E-6 1.458E-6
4.070E-1 1.520E-6 1.514E-6
4.170E-1 1.577E-6 1.570E-6
4.270E-1 1.631E-6 1.627E-6
4.370E-1 1.693E-6 1.684E-6
4.470E-1 1.752E-6 1.743E-6
4.580E-1 1.813E-6 1.807E-6
4.670E-1 1.869E-6 1.861E-6
4.770E-1 1.929E-6 1.921E-6
4.870E-1 1.989E-6 1.982E-6
4.970E-1 2.049E-6 2.044E-6
5.070E-1 2.111E-6 2.106E-6
5.170E-1 2.174E-6 2.168E-6
5.470E-1 2.372E-6 2.360E-6
5.780E-1 2.565E-6 2.564E-6
6.080E-1 2.755E-6 2.766E-6
6.370E-1 2.944E-6 2.967E-6
