X Y Yfit
2.060E-1 1.304E-6 1.286E-6
2.170E-1 1.382E-6 1.377E-6
2.270E-1 1.459E-6 1.461E-6
2.360E-1 1.540E-6 1.538E-6
2.460E-1 1.628E-6 1.624E-6
2.560E-1 1.714E-6 1.712E-6
2.670E-1 1.801E-6 1.809E-6
2.760E-1 1.887E-6 1.889E-6
2.860E-1 1.978E-6 1.980E-6
2.970E-1 2.068E-6 2.081E-6
3.070E-1 2.168E-6 2.173E-6
3.160E-1 2.255E-6 2.257E-6
3.270E-1 2.349E-6 2.361E-6
3.370E-1 2.447E-6 2.456E-6
3.470E-1 2.547E-6 2.553E-6
3.570E-1 2.641E-6 2.650E-6
3.670E-1 2.747E-6 2.748E-6
3.770E-1 2.848E-6 2.847E-6
3.870E-1 2.942E-6 2.946E-6
3.970E-1 3.046E-6 3.047E-6
4.070E-1 3.155E-6 3.148E-6
4.170E-1 3.260E-6 3.250E-6
4.270E-1 3.359E-6 3.353E-6
4.370E-1 3.462E-6 3.456E-6
4.470E-1 3.562E-6 3.561E-6
4.580E-1 3.671E-6 3.676E-6
4.670E-1 3.770E-6 3.771E-6
4.770E-1 3.868E-6 3.878E-6
4.870E-1 3.981E-6 3.985E-6
4.970E-1 4.088E-6 4.093E-6
5.070E-1 4.183E-6 4.202E-6
5.170E-1 4.281E-6 4.311E-6
5.470E-1 4.641E-6 4.643E-6
5.780E-1 4.981E-6 4.991E-6
6.080E-1 5.430E-6 5.335E-6
6.370E-1 5.697E-6 5.672E-6
