X Y Yfit
2.060E-1 7.998E-7 7.917E-7
2.170E-1 8.561E-7 8.532E-7
2.270E-1 9.095E-7 9.104E-7
2.360E-1 9.658E-7 9.627E-7
2.460E-1 1.022E-6 1.022E-6
2.560E-1 1.084E-6 1.082E-6
2.670E-1 1.142E-6 1.150E-6
2.760E-1 1.203E-6 1.206E-6
2.860E-1 1.264E-6 1.269E-6
2.970E-1 1.327E-6 1.340E-6
3.070E-1 1.395E-6 1.405E-6
3.160E-1 1.463E-6 1.465E-6
3.270E-1 1.537E-6 1.539E-6
3.370E-1 1.603E-6 1.607E-6
3.470E-1 1.673E-6 1.676E-6
3.570E-1 1.748E-6 1.746E-6
3.670E-1 1.818E-6 1.817E-6
3.770E-1 1.891E-6 1.889E-6
3.870E-1 1.963E-6 1.961E-6
3.970E-1 2.036E-6 2.034E-6
4.070E-1 2.115E-6 2.109E-6
4.170E-1 2.190E-6 2.183E-6
4.270E-1 2.263E-6 2.259E-6
4.370E-1 2.343E-6 2.336E-6
4.470E-1 2.424E-6 2.413E-6
4.580E-1 2.499E-6 2.499E-6
4.670E-1 2.576E-6 2.570E-6
4.770E-1 2.661E-6 2.649E-6
4.870E-1 2.738E-6 2.730E-6
4.980E-1 2.812E-6 2.819E-6
5.070E-1 2.893E-6 2.892E-6
5.170E-1 2.973E-6 2.975E-6
5.470E-1 3.233E-6 3.226E-6
5.780E-1 3.497E-6 3.492E-6
6.080E-1 3.743E-6 3.756E-6
6.370E-1 3.996E-6 4.017E-6
