X Y Yfit
2.060E-1 7.978E-7 7.939E-7
2.170E-1 8.390E-7 8.421E-7
2.270E-1 8.813E-7 8.862E-7
2.360E-1 9.306E-7 9.261E-7
2.460E-1 9.759E-7 9.707E-7
2.560E-1 1.016E-6 1.016E-6
2.670E-1 1.063E-6 1.065E-6
2.760E-1 1.102E-6 1.106E-6
2.860E-1 1.151E-6 1.151E-6
2.970E-1 1.201E-6 1.202E-6
3.070E-1 1.252E-6 1.248E-6
3.160E-1 1.292E-6 1.289E-6
3.270E-1 1.334E-6 1.340E-6
3.370E-1 1.385E-6 1.387E-6
3.470E-1 1.437E-6 1.433E-6
3.570E-1 1.481E-6 1.480E-6
3.660E-1 1.533E-6 1.522E-6
3.770E-1 1.579E-6 1.574E-6
3.870E-1 1.616E-6 1.622E-6
3.970E-1 1.664E-6 1.669E-6
4.070E-1 1.716E-6 1.717E-6
4.170E-1 1.759E-6 1.765E-6
4.270E-1 1.808E-6 1.813E-6
4.370E-1 1.864E-6 1.861E-6
4.470E-1 1.913E-6 1.909E-6
4.580E-1 1.965E-6 1.963E-6
4.670E-1 2.004E-6 2.006E-6
4.770E-1 2.051E-6 2.055E-6
4.870E-1 2.101E-6 2.104E-6
4.970E-1 2.143E-6 2.153E-6
5.070E-1 2.191E-6 2.202E-6
5.170E-1 2.237E-6 2.251E-6
5.470E-1 2.408E-6 2.400E-6
5.780E-1 2.561E-6 2.555E-6
6.080E-1 2.721E-6 2.705E-6
6.370E-1 2.864E-6 2.852E-6
