fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L145 51560000 340.05 34.096 4.757285148E-02 2.071588245E-04 -1.842475543E-07 2.391627100E-02 1.029734961E-04 -1.869558720E-02 0.000000000E+00 
L146 51584000 340.01 34.1 4.748277628E-02 2.074832752E-04 -1.404459417E-07 2.377990682E-02 1.043889542E-04 -1.425574754E-02 0.000000000E+00 
L147 51606000 339.98 34.103 4.769353534E-02 2.082987100E-04 -1.480860010E-07 2.384907452E-02 1.041196199E-04 -1.490623311E-02 0.000000000E+00 
L148 51626000 339.97 34.104 4.763968341E-02 2.083555848E-04 3.195257741E-06 2.388667833E-02 1.042992134E-04 3.219080839E-01 0.000000000E+00 
L149 51648000 339.97 34.104 4.756308090E-02 2.077895801E-04 -1.310337576E-07 2.389141624E-02 1.045542759E-04 -1.325834915E-02 0.000000000E+00 
L150 51668000 339.97 34.104 4.761304837E-02 2.080103028E-04 -1.283337071E-07 2.392588190E-02 1.045712725E-04 -1.295775922E-02 0.000000000E+00 
L151 51690000 339.97 34.104 4.769843790E-02 2.083076511E-04 3.209382699E-06 2.392691767E-02 1.048579459E-04 3.230071449E-01 0.000000000E+00 
L152 51710000 339.97 34.104 4.777794704E-02 2.087272300E-04 -9.826133747E-08 2.384599848E-02 1.056352917E-04 -9.853172288E-03 0.000000000E+00 
L153 51732000 339.98 34.103 4.787153613E-02 2.094051586E-04 3.223138548E-06 2.386638312E-02 1.056837656E-04 3.215246206E-01 0.000000000E+00 
L154 51752000 339.99 34.102 4.790913476E-02 2.091051976E-04 -1.184406681E-07 2.393719832E-02 1.047286990E-04 -1.182272786E-02 0.000000000E+00 
L155 51774000 339.99 34.102 4.780289873E-02 2.088899964E-04 -1.048031018E-07 2.393422169E-02 1.052919847E-04 -1.049547894E-02 0.000000000E+00 
L156 51794000 340 34.101 4.788618222E-02 2.091664821E-04 -9.624468880E-08 2.399025121E-02 1.055618406E-04 -9.608917543E-03 0.000000000E+00 
L157 51816000 340.01 34.1 4.797873320E-02 2.095837063E-04 3.244408972E-06 2.408663832E-02 1.055591926E-04 3.226482402E-01 0.000000000E+00 
L158 51836000 340.01 34.1 4.804181607E-02 2.098479679E-04 -7.003537422E-08 2.409938919E-02 1.054085984E-04 -6.946935544E-03 0.000000000E+00 
L159 51858000 340.01 34.1 4.805086784E-02 2.096352219E-04 -7.856387315E-08 2.401375867E-02 1.055608162E-04 -7.799331816E-03 0.000000000E+00 
L160 51878000 340.01 34.1 4.802848528E-02 2.099491103E-04 -9.618612091E-08 2.403328363E-02 1.054400126E-04 -9.538926045E-03 0.000000000E+00 
L161 51900000 340.02 34.099 4.820421777E-02 2.103671706E-04 -8.998713053E-08 2.408700163E-02 1.052532297E-04 -8.873958590E-03 0.000000000E+00 
L162 51920000 340.02 34.099 4.814736655E-02 2.104278886E-04 3.254651605E-06 2.408907247E-02 1.060484185E-04 3.212392998E-01 0.000000000E+00 
L163 51942000 340.02 34.099 4.816752147E-02 2.104060082E-04 -4.260484223E-08 2.412703800E-02 1.062827347E-04 -4.203843354E-03 0.000000000E+00 
L164 51962000 340.02 34.099 4.813892983E-02 2.103783908E-04 3.256144225E-06 2.412425594E-02 1.060055236E-04 3.215185783E-01 0.000000000E+00 
L165 51984000 340.02 34.099 4.812987383E-02 2.102732499E-04 3.255159152E-06 2.413455973E-02 1.058966454E-04 3.216425353E-01 0.000000000E+00 
L166 52004000 340.01 34.1 4.827883115E-02 2.112159811E-04 3.250325250E-06 2.412150206E-02 1.057700299E-04 3.187449404E-01 0.000000000E+00 
L167 52026000 340.01 34.1 4.837006173E-02 2.113875107E-04 3.258314034E-06 2.409850843E-02 1.061166518E-04 3.186669126E-01 0.000000000E+00 
L168 52046000 340.01 34.1 4.842835411E-02 2.115779000E-04 3.260104951E-06 2.423068724E-02 1.057275493E-04 3.181717155E-01 0.000000000E+00 
L169 52068000 340.01 34.1 4.825241642E-02 2.109384080E-04 3.268168652E-06 2.412039655E-02 1.064813192E-04 3.210921801E-01 0.000000000E+00 
L170 52088000 340.01 34.1 4.828758505E-02 2.106536499E-04 3.259806018E-06 2.420571825E-02 1.058759244E-04 3.204699280E-01 0.000000000E+00 
L171 52110000 340.01 34.1 4.837954981E-02 2.112296357E-04 -4.136852938E-08 2.417076863E-02 1.060003574E-04 -4.048120295E-03 0.000000000E+00 
L172 52130000 340.01 34.1 4.847487786E-02 2.118930441E-04 3.272745758E-06 2.418086577E-02 1.064282342E-04 3.186242637E-01 0.000000000E+00 
L173 52152000 340.02 34.099 4.850327501E-02 2.122926987E-04 3.278595290E-06 2.418899725E-02 1.066607002E-04 3.184063270E-01 0.000000000E+00 
L174 52172000 340.02 34.099 4.848250543E-02 2.118231515E-04 3.267208784E-06 2.426590851E-02 1.059426799E-04 3.181400962E-01 0.000000000E+00 
L175 52194000 340.02 34.099 4.840179140E-02 2.112874814E-04 -3.254115707E-08 2.420609687E-02 1.063944455E-04 -3.181982519E-03 0.000000000E+00 
