N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.854213400E-02 2.868089000E-02 2.863423700E-02 2.845723700E-02
1.600000000E+01 -1.460547500E-02 -2.007683800E-02 -2.636093600E-02 -2.962835100E-02
1.700000000E+01 1.006449800E-01 1.032174350E-01 1.046179900E-01 1.061996280E-01
1.549996187E+01 -1.621180370E-01 -1.515717240E-01 -1.420268520E-01 -1.330066440E-01
1.649996187E+01 6.005797000E-02 6.285269300E-02 6.446619800E-02 6.552942300E-02
1.674996808E+01 8.314051700E-02 8.503507600E-02 8.788436500E-02 8.940843300E-02
1.624993176E+01 3.239937300E-02 3.230115000E-02 3.189602900E-02 3.113130200E-02
1.574996808E+01 -1.208940040E-01 -1.386210810E-01 -1.510387570E-01 -1.616871980E-01
1.524993176E+01 8.878810000E-03 9.224388000E-03 9.405793000E-03 9.476572000E-03
