N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.473251900E-01 -1.403550320E-01 -1.334466360E-01 -1.265173920E-01
1.600000000E+01 2.880132100E-02 2.867564200E-02 2.804732000E-02 2.758578300E-02
1.700000000E+01 7.820649000E-02 7.830052200E-02 7.702635600E-02 7.726337600E-02
1.549996187E+01 -1.713830300E-02 -2.379267700E-02 -2.835607300E-02 -3.252858300E-02
1.649996187E+01 5.655791500E-02 5.805851200E-02 5.873802300E-02 5.937448900E-02
1.674996808E+01 7.045736000E-02 6.983465600E-02 7.092492700E-02 7.119186400E-02
1.624993176E+01 4.189100500E-02 4.251358500E-02 4.299381900E-02 4.295860200E-02
1.574996808E+01 1.509816600E-02 1.300262500E-02 1.113512000E-02 1.024950500E-02
1.524993176E+01 -1.106819930E-01 -1.254990430E-01 -1.389566820E-01 -1.504495030E-01
