N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.169244600E-02 4.163653700E-02 4.141705700E-02 4.107436400E-02
1.600000000E+01 -5.245326600E-02 -6.190241600E-02 -7.133122600E-02 -7.716209100E-02
1.700000000E+01 1.080069020E-01 1.110375440E-01 1.128322590E-01 1.146273130E-01
1.549996187E+01 -1.052942090E-01 -8.745465500E-02 -7.178041300E-02 -5.757472600E-02
1.649996187E+01 5.862359700E-02 6.119715700E-02 6.256954200E-02 6.338613700E-02
1.674996808E+01 8.665477700E-02 8.887059600E-02 9.185932200E-02 9.344966100E-02
1.624993176E+01 2.089262100E-02 1.937914400E-02 1.777718400E-02 1.478032900E-02
1.574996808E+01 -2.027545980E-01 -1.910573470E-01 -1.841434210E-01 -1.775501380E-01
1.524993176E+01 1.522786100E-02 1.540618500E-02 1.543609200E-02 1.536717700E-02
