N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.199967239E+00 1.197230060E+00 1.194931599E+00 1.193323774E+00
1.600000000E+01 1.222860784E+00 1.221622853E+00 1.220688797E+00 1.219618209E+00
1.700000000E+01 1.259386143E+00 1.259021947E+00 1.259432964E+00 1.259364487E+00
1.549996187E+01 1.208429761E+00 1.206061683E+00 1.203940778E+00 1.202746369E+00
1.649996187E+01 1.229966157E+00 1.229759853E+00 1.229539755E+00 1.229583074E+00
1.674996808E+01 1.240827028E+00 1.241038063E+00 1.240974681E+00 1.240878281E+00
1.624993176E+01 1.225991547E+00 1.225269253E+00 1.224961550E+00 1.224422348E+00
1.574996808E+01 1.216398394E+00 1.214489633E+00 1.212669796E+00 1.211645213E+00
1.524993176E+01 1.204329565E+00 1.201585163E+00 1.199397654E+00 1.197945312E+00
