N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.199562613E+00 1.197096575E+00 1.194913904E+00 1.193106045E+00
1.600000000E+01 1.224297644E+00 1.222975386E+00 1.222235358E+00 1.221199291E+00
1.700000000E+01 1.260634356E+00 1.260166409E+00 1.260498854E+00 1.261045493E+00
1.549996187E+01 1.209382163E+00 1.207154148E+00 1.205252613E+00 1.204159323E+00
1.649996187E+01 1.231865683E+00 1.231517457E+00 1.231426141E+00 1.231385015E+00
1.674996808E+01 1.242487993E+00 1.242383068E+00 1.242494882E+00 1.242336454E+00
1.624993176E+01 1.227733654E+00 1.227076541E+00 1.226659445E+00 1.226374447E+00
1.574996808E+01 1.216921239E+00 1.215203899E+00 1.213738983E+00 1.212586806E+00
1.524993176E+01 1.204584019E+00 1.202157468E+00 1.200148783E+00 1.198762223E+00
