N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.024228700E+00 1.022587911E+00 1.021185475E+00 1.019967463E+00
1.600000000E+01 1.238937595E+00 1.234917204E+00 1.231682942E+00 1.229718505E+00
1.700000000E+01 1.278895935E+00 1.278890180E+00 1.278708808E+00 1.278482738E+00
1.549996187E+01 1.142879371E+00 1.134962505E+00 1.130015853E+00 1.126518897E+00
1.649996187E+01 1.253382749E+00 1.251490421E+00 1.250194022E+00 1.249433695E+00
1.674996808E+01 1.263034667E+00 1.262257668E+00 1.261655743E+00 1.261297003E+00
1.624993176E+01 1.247315410E+00 1.244233651E+00 1.242081930E+00 1.240394144E+00
1.574996808E+01 1.219708464E+00 1.212284773E+00 1.208903141E+00 1.206069510E+00
1.524993176E+01 1.012642844E+00 1.011484835E+00 1.010626804E+00 1.009964939E+00
