N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -2.172400000E-05 -1.691000000E-05 -1.250200000E-05 -8.694000000E-06
1.600000000E+01 1.337640000E-04 1.245160000E-04 1.184960000E-04 1.146060000E-04
1.700000000E+01 2.125786000E-03 2.039136000E-03 1.999846000E-03 1.976729000E-03
1.549996187E+01 3.379000000E-05 3.227300000E-05 3.168000000E-05 3.142100000E-05
1.649996187E+01 5.103710000E-04 4.775310000E-04 4.591370000E-04 4.468740000E-04
1.674996808E+01 1.037257000E-03 9.826770000E-04 9.516060000E-04 9.323450000E-04
1.624993176E+01 2.573740000E-04 2.392870000E-04 2.284890000E-04 2.212260000E-04
1.574996808E+01 7.045600000E-05 6.579600000E-05 6.290800000E-05 6.118300000E-05
1.524993176E+01 6.155000000E-06 7.707000000E-06 9.340000000E-06 1.088700000E-05
